episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.17,0.29411764705882354,0.0,12.6,1.0,0.0,0.0,1450.0,390.0,1.0,0.009670495986938477,100
1,0.1,0.6,0.0,4.333333333333333,1.0,0.0,0.0,640.0,909.9999999999998,1.0,0.008167266845703125,100
2,0.18,0.3888888888888889,0.0,3.625,1.0,0.0,0.0,1280.0,1150.0,1.0,0.006798982620239258,100
3,0.13,0.23076923076923078,0.0,12.333333333333334,1.0,0.0,0.0,1110.0,919.9999999999999,1.0,0.00668787956237793,100
4,0.14,0.5714285714285714,0.0,6.5,1.0,0.0,0.0,950.0,919.9999999999998,1.0,0.0070192813873291016,100
5,0.14,0.21428571428571427,0.0,11.333333333333334,1.0,0.0,0.0,1260.0,569.9999999999998,1.0,0.008157730102539062,100
6,0.2,0.55,0.0,4.7272727272727275,1.0,0.0,0.0,1570.0,1460.0,1.0,0.00815582275390625,100
7,0.12,0.25,0.0,13.5,1.0,0.0,0.0,880.0,829.9999999999998,1.0,0.00813436508178711,100
8,0.16,0.3125,0.0,10.6,1.0,0.0,0.0,1270.0,159.99999999999983,1.0,0.008246421813964844,100
9,0.16,0.3125,0.0,8.833333333333334,1.0,0.0,0.0,1080.0,939.9999999999997,1.0,0.006587982177734375,100
10,0.17,0.23529411764705882,0.0,10.666666666666666,1.0,0.0,0.0,1270.0,859.9999999999998,1.0,0.008257865905761719,100
11,0.12,0.4166666666666667,0.0,4.833333333333333,1.0,0.0,0.0,840.0,839.9999999999999,1.0,0.007903814315795898,100
12,0.12,0.4166666666666667,0.0,5.666666666666667,1.0,0.0,0.0,920.0,1069.9999999999998,1.0,0.011066198348999023,100
13,0.12,0.3333333333333333,0.0,10.25,1.0,0.0,0.0,980.0,829.9999999999998,1.0,0.012668848037719727,100
14,0.11,0.5454545454545454,0.0,7.857142857142857,1.0,0.0,0.0,740.0,1119.9999999999998,1.0,0.011179447174072266,100
15,0.12,0.5833333333333334,0.0,3.6666666666666665,1.0,0.0,0.0,680.0,939.9999999999999,1.0,0.007880449295043945,100
16,0.17,0.5294117647058824,0.0,4.0,1.0,0.0,0.0,1330.0,1290.0,1.0,0.007822513580322266,100
17,0.12,0.5833333333333334,0.0,1.2857142857142858,1.0,0.0,0.0,840.0,1050.0,1.0,0.007844924926757812,100
18,0.12,0.5,0.0,4.571428571428571,1.0,0.0,0.0,860.0,469.9999999999999,1.0,0.007793903350830078,100
19,0.11,0.2727272727272727,0.0,12.6,1.0,0.0,0.0,800.0,1019.9999999999998,1.0,0.007878780364990234,100
