episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.1,0.4,0.0,8.5,1.0,0.0,0.0,730.0,1180.0,1.0,0.0020835399627685547,100
1,0.14,0.21428571428571427,0.0,18.333333333333332,1.0,0.0,0.0,910.0,1130.0,1.0,0.0032644271850585938,100
2,0.12,0.3333333333333333,0.0,10.6,1.0,0.0,0.0,750.0,1229.9999999999998,1.0,0.0015740394592285156,100
3,0.04,0.75,0.0,0.3333333333333333,1.0,0.0,0.0,100.0,1230.0,1.0,0.003254413604736328,100
4,0.03,0.0,0.0,0.0,1.0,0.0,0.0,100.0,979.9999999999997,1.0,0.001667022705078125,100
5,0.03,0.3333333333333333,0.0,40.0,1.0,0.0,0.0,-10.0,1079.9999999999998,1.0,0.003239870071411133,100
6,0.03,0.0,0.0,0.0,1.0,0.0,0.0,50.0,979.9999999999997,1.0,0.0016224384307861328,100
7,0.04,0.25,0.0,17.0,1.0,0.0,0.0,110.0,1129.9999999999998,1.0,0.003294229507446289,100
8,0.04,0.0,0.0,0.0,1.0,0.0,0.0,220.0,1029.9999999999998,1.0,0.0016329288482666016,100
9,0.01,0.0,0.0,0.0,1.0,0.0,0.0,-80.0,1029.9999999999998,1.0,0.0032012462615966797,100
10,0.06,0.16666666666666666,0.0,10.0,1.0,0.0,0.0,320.0,1029.9999999999998,1.0,0.0016760826110839844,100
11,0.06,0.0,0.0,0.0,1.0,0.0,0.0,450.0,979.9999999999997,1.0,0.003213644027709961,100
12,0.07,0.2857142857142857,0.0,15.75,1.0,0.0,0.0,200.0,1230.0,1.0,0.0032911300659179688,100
13,0.04,0.25,0.0,30.0,1.0,0.0,0.0,10.0,1130.0,1.0,0.001613616943359375,100
14,0.02,0.0,0.0,16.0,1.0,0.0,0.0,-30.0,1029.9999999999998,1.0,0.0032155513763427734,100
15,0.05,0.2,0.0,32.5,1.0,0.0,0.0,240.0,1079.9999999999995,1.0,0.0015826225280761719,100
16,0.08,0.0,0.0,36.0,1.0,0.0,0.0,670.0,1029.9999999999998,1.0,0.0015888214111328125,100
17,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,979.9999999999997,1.0,0.001546621322631836,100
18,0.03,0.3333333333333333,0.0,31.0,1.0,0.0,0.0,120.0,1029.9999999999998,1.0,0.0015864372253417969,100
19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-250.0,979.9999999999997,1.0,0.003155231475830078,100
20,0.04,0.0,0.0,0.0,1.0,0.0,0.0,100.0,979.9999999999997,1.0,0.001636505126953125,100
21,0.03,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,40.0,1079.9999999999998,1.0,0.0031752586364746094,100
22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-200.0,979.9999999999997,1.0,0.0017137527465820312,100
23,0.03,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,170.0,1029.9999999999998,1.0,0.0016460418701171875,100
24,0.04,0.0,0.0,0.0,1.0,0.0,0.0,220.0,1029.9999999999998,1.0,0.003388643264770508,100
25,0.1,0.2,0.0,30.5,1.0,0.0,0.0,790.0,1079.9999999999998,1.0,0.0017185211181640625,100
