episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.08,0.25,0.0,4.25,1.0,0.0,0.0,440.0,1330.0,1.0,0.11386728286743164,100
1,0.08,0.0,0.0,18.333333333333332,1.0,0.0,0.0,520.0,1280.0,1.0,0.11549925804138184,100
2,0.08,0.125,0.0,8.0,1.0,0.0,0.0,490.0,1330.0,1.0,0.11393523216247559,100
3,0.06,0.3333333333333333,0.0,8.75,1.0,0.0,0.0,230.0,1430.0,1.0,0.11545157432556152,100
4,0.1,0.1,0.0,11.0,1.0,0.0,0.0,580.0,1430.0,1.0,0.11769747734069824,100
5,0.07,0.0,0.0,21.5,1.0,0.0,0.0,370.0,1280.0,1.0,0.10829901695251465,100
6,0.06,0.16666666666666666,0.0,7.0,1.0,0.0,0.0,380.0,1180.0,1.0,0.1144704818725586,100
7,0.07,0.14285714285714285,0.0,24.666666666666668,1.0,0.0,0.0,480.0,1179.9999999999995,1.0,0.1133260726928711,100
8,0.07,0.14285714285714285,0.0,15.666666666666666,1.0,0.0,0.0,530.0,1179.9999999999998,1.0,0.11691641807556152,100
9,0.07,0.2857142857142857,0.0,8.4,1.0,0.0,0.0,180.0,1430.0,1.0,0.12295985221862793,100
10,0.09,0.2222222222222222,0.0,11.25,1.0,0.0,0.0,550.0,1480.0,1.0,0.12118196487426758,100
11,0.09,0.2222222222222222,0.0,11.6,1.0,0.0,0.0,490.0,1330.0,1.0,0.12251067161560059,100
12,0.1,0.3,0.0,10.4,1.0,0.0,0.0,640.0,1330.0,1.0,0.11248493194580078,100
13,0.05,0.0,0.0,15.0,1.0,0.0,0.0,60.0,1380.0,1.0,0.11254000663757324,100
14,0.05,0.0,0.0,8.5,1.0,0.0,0.0,90.0,1330.0,1.0,0.11884546279907227,100
15,0.11,0.36363636363636365,0.0,5.571428571428571,1.0,0.0,0.0,660.0,1380.0,1.0,0.11272430419921875,100
16,0.08,0.125,0.0,9.5,1.0,0.0,0.0,430.0,1430.0,1.0,0.11469292640686035,100
17,0.1,0.1,0.0,14.5,1.0,0.0,0.0,670.0,1280.0,1.0,0.1156930923461914,100
18,0.1,0.3,0.0,6.857142857142857,1.0,0.0,0.0,370.0,1530.0,1.0,0.1152496337890625,100
19,0.06,0.3333333333333333,0.0,13.0,1.0,0.0,0.0,320.0,1280.0,1.0,0.1109311580657959,100
20,0.1,0.3,0.0,5.0,1.0,0.0,0.0,640.0,1330.0,1.0,0.11277484893798828,100
21,0.07,0.14285714285714285,0.0,6.4,1.0,0.0,0.0,290.0,1330.0,1.0,0.10981082916259766,100
22,0.07,0.14285714285714285,0.0,14.0,1.0,0.0,0.0,390.0,1330.0,1.0,0.11352205276489258,100
23,0.11,0.18181818181818182,0.0,12.0,1.0,0.0,0.0,730.0,1430.0,1.0,0.11309671401977539,100
24,0.01,0.0,0.0,0.0,1.0,0.0,0.0,-100.0,1230.0,1.0,0.11086273193359375,100
25,0.1,0.3,0.0,3.6,1.0,0.0,0.0,720.0,1280.0,1.0,0.11144304275512695,100
26,0.08,0.0,0.0,8.0,1.0,0.0,0.0,640.0,1079.9999999999998,1.0,0.10947036743164062,100
