episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.14,0.42857142857142855,0.0,7.666666666666667,1.0,0.0,0.0,1120.0,999.9999999999995,1.0,0.008034706115722656,100
1,0.18,0.3333333333333333,0.0,5.571428571428571,1.0,0.0,0.0,1260.0,1170.0,1.0,0.006995677947998047,100
2,0.12,0.6666666666666666,0.0,2.5,1.0,0.0,0.0,860.0,819.9999999999997,1.0,0.00901174545288086,100
3,0.16,0.4375,0.0,4.875,1.0,0.0,0.0,1180.0,1150.0,1.0,0.008888483047485352,100
4,0.16,0.25,0.0,11.8,1.0,0.0,0.0,1300.0,1090.0,1.0,0.0070073604583740234,100
5,0.1,0.2,0.0,16.666666666666668,1.0,0.0,0.0,810.0,290.00000000000006,1.0,0.008995771408081055,100
6,0.09,0.2222222222222222,0.0,9.5,1.0,0.0,0.0,580.0,549.9999999999998,1.0,0.007996320724487305,100
7,0.17,0.4117647058823529,0.0,6.125,1.0,0.0,0.0,1310.0,889.9999999999998,1.0,0.00811314582824707,100
8,0.16,0.3125,0.0,8.666666666666666,1.0,0.0,0.0,1270.0,1069.9999999999998,1.0,0.008897542953491211,100
9,0.15,0.26666666666666666,0.0,10.2,1.0,0.0,0.0,1200.0,879.9999999999998,1.0,0.00815582275390625,100
10,0.11,0.45454545454545453,0.0,4.0,1.0,0.0,0.0,690.0,1119.9999999999998,1.0,0.007504463195800781,100
11,0.13,0.5384615384615384,0.0,4.75,1.0,0.0,0.0,910.0,1240.0,1.0,0.010001420974731445,100
12,0.11,0.5454545454545454,0.0,6.166666666666667,1.0,0.0,0.0,820.0,929.9999999999995,1.0,0.007999658584594727,100
13,0.13,0.46153846153846156,0.0,5.375,1.0,0.0,0.0,780.0,1080.0,1.0,0.008780241012573242,100
14,0.17,0.47058823529411764,0.0,4.1,1.0,0.0,0.0,1200.0,1200.0,1.0,0.010007858276367188,100
15,0.15,0.26666666666666666,0.0,12.5,1.0,0.0,0.0,1280.0,970.0,1.0,0.008998632431030273,100
16,0.15,0.26666666666666666,0.0,17.0,1.0,0.0,0.0,1230.0,899.9999999999998,1.0,0.006999969482421875,100
17,0.16,0.125,0.0,26.0,1.0,0.0,0.0,1440.0,869.9999999999998,1.0,0.01199960708618164,100
18,0.09,0.7777777777777778,0.0,5.0,1.0,0.0,0.0,480.0,1009.9999999999998,1.0,0.009000301361083984,100
19,0.03,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,-20.0,60.000000000000014,1.0,0.008003473281860352,100
20,0.14,0.5,0.0,3.0,1.0,0.0,0.0,1060.0,1030.0,1.0,0.008505821228027344,100
21,0.12,0.4166666666666667,0.0,6.333333333333333,1.0,0.0,0.0,820.0,789.9999999999998,1.0,0.008010387420654297,100
22,0.11,0.6363636363636364,0.0,3.125,1.0,0.0,0.0,630.0,869.9999999999998,1.0,0.00800013542175293,100
23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-100.0,420.0,1.0,0.008510112762451172,100
24,0.12,0.4166666666666667,0.0,15.4,1.0,0.0,0.0,1000.0,949.9999999999998,1.0,0.0076351165771484375,100
25,0.11,0.09090909090909091,0.0,31.5,1.0,0.0,0.0,760.0,360.00000000000006,1.0,0.008999347686767578,100
26,0.18,0.16666666666666666,0.0,18.0,1.0,0.0,0.0,1530.0,1040.0,1.0,0.009002447128295898,100
27,0.14,0.5,0.0,8.142857142857142,1.0,0.0,0.0,1060.0,1239.9999999999998,1.0,0.007999181747436523,100
28,0.16,0.25,0.0,15.75,1.0,0.0,0.0,1230.0,549.9999999999998,1.0,0.008997917175292969,100
29,0.08,0.375,0.0,11.0,1.0,0.0,0.0,450.0,1089.9999999999998,1.0,0.008000373840332031,100
30,0.14,0.2857142857142857,0.0,18.5,1.0,0.0,0.0,1180.0,759.9999999999997,1.0,0.0069997310638427734,100
31,0.12,0.3333333333333333,0.0,11.5,1.0,0.0,0.0,930.0,619.9999999999998,1.0,0.008006572723388672,100
