episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.17,0.29411764705882354,0.0,12.6,1.0,0.0,0.0,1450.0,390.0,1.0,0.008000850677490234,100
1,0.1,0.6,0.0,4.333333333333333,1.0,0.0,0.0,640.0,909.9999999999998,1.0,0.008007049560546875,100
2,0.18,0.3888888888888889,0.0,3.625,1.0,0.0,0.0,1280.0,1150.0,1.0,0.00600123405456543,100
3,0.13,0.23076923076923078,0.0,12.333333333333334,1.0,0.0,0.0,1110.0,919.9999999999999,1.0,0.008109092712402344,100
4,0.14,0.5714285714285714,0.0,6.5,1.0,0.0,0.0,950.0,919.9999999999998,1.0,0.00799870491027832,100
5,0.14,0.21428571428571427,0.0,11.333333333333334,1.0,0.0,0.0,1260.0,569.9999999999998,1.0,0.007999181747436523,100
6,0.2,0.55,0.0,4.7272727272727275,1.0,0.0,0.0,1570.0,1460.0,1.0,0.007006645202636719,100
7,0.12,0.25,0.0,13.5,1.0,0.0,0.0,880.0,829.9999999999998,1.0,0.007000923156738281,100
8,0.16,0.3125,0.0,10.6,1.0,0.0,0.0,1270.0,159.99999999999983,1.0,0.008610725402832031,100
9,0.16,0.3125,0.0,8.833333333333334,1.0,0.0,0.0,1080.0,939.9999999999997,1.0,0.008408069610595703,100
10,0.17,0.23529411764705882,0.0,10.666666666666666,1.0,0.0,0.0,1270.0,859.9999999999998,1.0,0.008009195327758789,100
11,0.12,0.4166666666666667,0.0,4.833333333333333,1.0,0.0,0.0,840.0,839.9999999999999,1.0,0.008629083633422852,100
12,0.12,0.4166666666666667,0.0,5.666666666666667,1.0,0.0,0.0,920.0,1069.9999999999998,1.0,0.007999420166015625,100
13,0.12,0.3333333333333333,0.0,10.25,1.0,0.0,0.0,980.0,829.9999999999998,1.0,0.00800466537475586,100
14,0.11,0.5454545454545454,0.0,7.857142857142857,1.0,0.0,0.0,740.0,1119.9999999999998,1.0,0.007999658584594727,100
15,0.12,0.5833333333333334,0.0,3.6666666666666665,1.0,0.0,0.0,680.0,939.9999999999999,1.0,0.008718013763427734,100
16,0.17,0.5294117647058824,0.0,4.0,1.0,0.0,0.0,1330.0,1290.0,1.0,0.00865316390991211,100
17,0.12,0.5833333333333334,0.0,1.2857142857142858,1.0,0.0,0.0,840.0,1050.0,1.0,0.008116483688354492,100
18,0.12,0.5,0.0,4.571428571428571,1.0,0.0,0.0,860.0,469.9999999999999,1.0,0.008893489837646484,100
19,0.11,0.2727272727272727,0.0,12.6,1.0,0.0,0.0,800.0,1019.9999999999998,1.0,0.00850677490234375,100
20,0.08,0.75,0.0,0.8333333333333334,1.0,0.0,0.0,440.0,839.9999999999998,1.0,0.008005380630493164,100
21,0.17,0.5294117647058824,0.0,3.0,1.0,0.0,0.0,1330.0,1150.0,1.0,0.00799870491027832,100
22,0.19,0.3684210526315789,0.0,4.857142857142857,1.0,0.0,0.0,1590.0,699.9999999999998,1.0,0.00900125503540039,100
23,0.11,0.36363636363636365,0.0,13.25,1.0,0.0,0.0,880.0,619.9999999999998,1.0,0.007998466491699219,100
24,0.06,0.3333333333333333,0.0,16.666666666666668,1.0,0.0,0.0,410.0,639.9999999999998,1.0,0.009111166000366211,100
25,0.16,0.375,0.0,3.8333333333333335,1.0,0.0,0.0,1370.0,789.9999999999998,1.0,0.00888967514038086,100
26,0.14,0.42857142857142855,0.0,4.142857142857143,1.0,0.0,0.0,1090.0,1260.0,1.0,0.008001327514648438,100
27,0.11,0.18181818181818182,0.0,16.25,1.0,0.0,0.0,780.0,619.9999999999998,1.0,0.008000373840332031,100
28,0.13,0.46153846153846156,0.0,12.666666666666666,1.0,0.0,0.0,1070.0,859.9999999999998,1.0,0.0090179443359375,100
29,0.14,0.35714285714285715,0.0,7.0,1.0,0.0,0.0,1070.0,999.9999999999998,1.0,0.008985280990600586,100
30,0.05,0.2,0.0,0.0,1.0,0.0,0.0,290.0,520.0,1.0,0.009036540985107422,100
