episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.12,0.25,0.0,13.8,1.0,0.0,0.0,950.0,1230.0,1.0,0.011000394821166992,100
1,0.21,0.42857142857142855,0.0,4.7272727272727275,1.0,0.0,0.0,1360.0,1560.0,1.0,0.011002302169799805,100
2,0.08,0.375,0.0,9.0,1.0,0.0,0.0,200.0,1199.9999999999998,1.0,0.01078033447265625,100
3,0.13,0.5384615384615384,0.0,3.25,1.0,0.0,0.0,490.0,1300.0,1.0,0.010614395141601562,100
4,0.09,0.5555555555555556,0.0,2.2857142857142856,1.0,0.0,0.0,390.0,1440.0,1.0,0.011002302169799805,100
5,0.17,0.23529411764705882,0.0,7.8,1.0,0.0,0.0,1390.0,1330.0,1.0,0.01100015640258789,100
6,0.01,0.0,0.0,3.0,1.0,0.0,0.0,-140.0,849.9999999999997,1.0,0.011291742324829102,100
7,0.1,0.5,0.0,3.6,1.0,0.0,0.0,690.0,1050.0,1.0,0.010999917984008789,100
8,0.14,0.21428571428571427,0.0,8.833333333333334,1.0,0.0,0.0,730.0,1219.9999999999995,1.0,0.01100015640258789,100
9,0.13,0.38461538461538464,0.0,5.0,1.0,0.0,0.0,940.0,979.9999999999998,1.0,0.011590957641601562,100
10,0.12,0.3333333333333333,0.0,9.5,1.0,0.0,0.0,900.0,1020.0,1.0,0.01170802116394043,100
11,0.07,0.7142857142857143,0.0,2.142857142857143,1.0,0.0,0.0,-300.0,1590.0,1.0,0.012002229690551758,100
12,0.13,0.5384615384615384,0.0,3.0,1.0,0.0,0.0,540.0,1620.0,1.0,0.010000228881835938,100
13,0.12,0.25,0.0,8.166666666666666,1.0,0.0,0.0,710.0,1240.0,1.0,0.014370918273925781,100
14,0.09,0.4444444444444444,0.0,3.8333333333333335,1.0,0.0,0.0,290.0,1300.0,1.0,0.011016130447387695,100
15,0.16,0.5,0.0,3.3,1.0,0.0,0.0,1010.0,1560.0,1.0,0.012122392654418945,100
16,0.1,0.4,0.0,7.166666666666667,1.0,0.0,0.0,60.0,1350.0,1.0,0.012000322341918945,100
17,0.09,0.3333333333333333,0.0,10.5,1.0,0.0,0.0,580.0,759.9999999999998,1.0,0.010999917984008789,100
18,0.11,0.45454545454545453,0.0,6.125,1.0,0.0,0.0,580.0,1220.0,1.0,0.012845993041992188,100
