episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.06,0.16666666666666666,0.0,32.5,1.0,0.0,0.0,280.0,1179.9999999999998,1.0,0.1161353588104248,100
1,0.07,0.42857142857142855,0.0,13.75,1.0,0.0,0.0,230.0,1179.9999999999998,1.0,0.11783790588378906,100
2,0.04,0.75,0.0,0.3333333333333333,1.0,0.0,0.0,100.0,1230.0,1.0,0.11519598960876465,100
3,0.03,0.0,0.0,0.0,1.0,0.0,0.0,100.0,979.9999999999997,1.0,0.11837005615234375,100
4,0.03,0.3333333333333333,0.0,40.0,1.0,0.0,0.0,-10.0,1079.9999999999998,1.0,0.11525082588195801,100
5,0.03,0.0,0.0,0.0,1.0,0.0,0.0,50.0,979.9999999999997,1.0,0.13779807090759277,100
6,0.04,0.25,0.0,17.0,1.0,0.0,0.0,110.0,1129.9999999999998,1.0,0.11588644981384277,100
7,0.04,0.0,0.0,0.0,1.0,0.0,0.0,220.0,1029.9999999999998,1.0,0.12143635749816895,100
8,0.01,0.0,0.0,0.0,1.0,0.0,0.0,-80.0,1029.9999999999998,1.0,0.1160125732421875,100
9,0.06,0.16666666666666666,0.0,10.0,1.0,0.0,0.0,320.0,1029.9999999999998,1.0,0.15352344512939453,100
10,0.06,0.0,0.0,0.0,1.0,0.0,0.0,450.0,979.9999999999997,1.0,0.12488484382629395,100
11,0.07,0.2857142857142857,0.0,15.75,1.0,0.0,0.0,200.0,1230.0,1.0,0.13946843147277832,100
12,0.04,0.25,0.0,30.0,1.0,0.0,0.0,10.0,1130.0,1.0,0.16003775596618652,100
13,0.02,0.0,0.0,16.0,1.0,0.0,0.0,-30.0,1029.9999999999998,1.0,0.11740541458129883,100
14,0.05,0.2,0.0,32.5,1.0,0.0,0.0,240.0,1079.9999999999995,1.0,0.11554169654846191,100
15,0.08,0.0,0.0,36.0,1.0,0.0,0.0,670.0,1029.9999999999998,1.0,0.12796521186828613,100
16,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,979.9999999999997,1.0,0.12465023994445801,100
17,0.03,0.3333333333333333,0.0,31.0,1.0,0.0,0.0,120.0,1029.9999999999998,1.0,0.11995983123779297,100
