episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.07,0.2857142857142857,0.0,2.0,1.0,0.0,0.0,140.0,1550.0,1.0,0.007509708404541016,100
1,0.1,0.4,0.0,6.25,1.0,0.0,0.0,490.0,1160.0,1.0,0.009003877639770508,100
2,0.07,0.2857142857142857,0.0,2.0,1.0,0.0,0.0,170.0,1079.9999999999998,1.0,0.007000446319580078,100
3,0.1,0.4,0.0,7.833333333333333,1.0,0.0,0.0,410.0,1350.0,1.0,0.009241819381713867,100
4,0.11,0.09090909090909091,0.0,7.142857142857143,1.0,0.0,0.0,570.0,759.9999999999999,1.0,0.007999897003173828,100
5,0.12,0.25,0.0,5.75,1.0,0.0,0.0,860.0,1029.9999999999998,1.0,0.008003711700439453,100
6,0.08,0.5,0.0,2.1666666666666665,1.0,0.0,0.0,380.0,1219.9999999999998,1.0,0.008000612258911133,100
7,0.07,0.5714285714285714,0.0,1.1666666666666667,1.0,0.0,0.0,300.0,849.9999999999999,1.0,0.00801396369934082,100
8,0.08,0.375,0.0,3.2,1.0,0.0,0.0,120.0,1360.0,1.0,0.008000850677490234,100
9,0.05,0.2,0.0,5.0,1.0,0.0,0.0,130.0,940.0,1.0,0.008612632751464844,100
10,0.07,0.2857142857142857,0.0,5.833333333333333,1.0,0.0,0.0,110.0,929.9999999999999,1.0,0.008005142211914062,100
11,0.1,0.3,0.0,6.833333333333333,1.0,0.0,0.0,600.0,849.9999999999998,1.0,0.006999492645263672,100
12,0.1,0.4,0.0,4.25,1.0,0.0,0.0,430.0,1400.0,1.0,0.008507966995239258,100
13,0.1,0.4,0.0,1.3333333333333333,1.0,0.0,0.0,390.0,1690.0,1.0,0.008000373840332031,100
14,0.07,0.42857142857142855,0.0,4.0,1.0,0.0,0.0,170.0,1500.0,1.0,0.008000373840332031,100
15,0.07,0.5714285714285714,0.0,2.2,1.0,0.0,0.0,160.0,859.9999999999998,1.0,0.00900125503540039,100
16,0.11,0.36363636363636365,0.0,2.7142857142857144,1.0,0.0,0.0,540.0,1480.0,1.0,0.008000373840332031,100
17,0.05,0.2,0.0,2.0,1.0,0.0,0.0,-20.0,909.9999999999998,1.0,0.007999897003173828,100
18,0.08,0.625,0.0,0.5,1.0,0.0,0.0,40.0,1060.0,1.0,0.00800180435180664,100
19,0.06,0.16666666666666666,0.0,4.5,1.0,0.0,0.0,50.0,959.9999999999998,1.0,0.008998394012451172,100
20,0.1,0.5,0.0,3.5,1.0,0.0,0.0,430.0,1400.0,1.0,0.016263246536254883,100
21,0.07,0.42857142857142855,0.0,2.0,1.0,0.0,0.0,230.0,979.9999999999998,1.0,0.012351512908935547,100
22,0.09,0.6666666666666666,0.0,0.375,1.0,0.0,0.0,360.0,929.9999999999999,1.0,0.008000373840332031,100
23,0.09,0.4444444444444444,0.0,4.375,1.0,0.0,0.0,300.0,959.9999999999998,1.0,0.007630825042724609,100
24,0.1,0.0,0.0,6.5,1.0,0.0,0.0,510.0,1280.0,1.0,0.007999181747436523,100
25,0.07,0.14285714285714285,0.0,7.2,1.0,0.0,0.0,330.0,1220.0,1.0,0.007001638412475586,100
26,0.07,0.14285714285714285,0.0,7.75,1.0,0.0,0.0,350.0,1200.0,1.0,0.00799870491027832,100
27,0.07,0.5714285714285714,0.0,1.5,1.0,0.0,0.0,30.0,1020.0,1.0,0.007001638412475586,100
28,0.09,0.4444444444444444,0.0,10.666666666666666,1.0,0.0,0.0,510.0,1239.9999999999998,1.0,0.00800013542175293,100
