episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.07,0.2857142857142857,0.0,16.666666666666668,1.0,0.0,0.0,430.0,1179.9999999999998,1.0,0.11726570129394531,100
1,0.03,0.6666666666666666,0.0,15.333333333333334,1.0,0.0,0.0,60.0,1129.9999999999998,1.0,0.12329602241516113,100
2,0.06,0.16666666666666666,0.0,65.0,1.0,0.0,0.0,470.0,1029.9999999999998,1.0,0.11761283874511719,100
3,0.04,0.0,0.0,0.0,1.0,0.0,0.0,220.0,1029.9999999999998,1.0,0.11058902740478516,100
4,0.02,0.0,0.0,8.0,1.0,0.0,0.0,-240.0,1129.9999999999998,1.0,0.12031722068786621,100
5,0.03,0.3333333333333333,0.0,11.5,1.0,0.0,0.0,110.0,1129.9999999999998,1.0,0.1227881908416748,100
6,0.06,0.0,0.0,0.0,1.0,0.0,0.0,400.0,979.9999999999997,1.0,0.12645244598388672,100
7,0.03,0.3333333333333333,0.0,31.0,1.0,0.0,0.0,110.0,1129.9999999999998,1.0,0.12885379791259766,100
8,0.05,0.4,0.0,5.5,1.0,0.0,0.0,260.0,1129.9999999999998,1.0,0.11953616142272949,100
9,0.04,0.0,0.0,0.0,1.0,0.0,0.0,300.0,979.9999999999997,1.0,0.12117505073547363,100
10,0.05,0.2,0.0,9.0,1.0,0.0,0.0,320.0,1029.9999999999998,1.0,0.12002420425415039,100
11,0.03,0.3333333333333333,0.0,20.0,1.0,0.0,0.0,140.0,1079.9999999999998,1.0,0.1225271224975586,100
12,0.04,0.5,0.0,7.333333333333333,1.0,0.0,0.0,-180.0,1280.0,1.0,0.1207418441772461,100
13,0.12,0.08333333333333333,0.0,26.0,1.0,0.0,0.0,1010.0,1129.9999999999998,1.0,0.12446761131286621,100
14,0.11,0.2727272727272727,0.0,21.0,1.0,0.0,0.0,880.0,1179.9999999999998,1.0,0.12995576858520508,100
15,0.07,0.14285714285714285,0.0,25.0,1.0,0.0,0.0,540.0,1079.9999999999998,1.0,0.12014937400817871,100
16,0.04,0.25,0.0,21.0,1.0,0.0,0.0,320.0,1029.9999999999998,1.0,0.12592124938964844,100
17,0.04,0.25,0.0,31.0,1.0,0.0,0.0,320.0,1029.9999999999998,1.0,0.12617993354797363,100
18,0.06,0.16666666666666666,0.0,7.5,1.0,0.0,0.0,340.0,1079.9999999999998,1.0,0.11908388137817383,100
19,0.05,0.2,0.0,0.0,1.0,0.0,0.0,290.0,1079.9999999999998,1.0,0.11432170867919922,100
20,0.08,0.5,0.0,3.5,1.0,0.0,0.0,630.0,1180.0,1.0,0.12122654914855957,100
21,0.02,0.5,0.0,8.0,1.0,0.0,0.0,70.0,1029.9999999999998,1.0,0.11731910705566406,100
22,0.05,0.0,0.0,84.0,1.0,0.0,0.0,370.0,1029.9999999999998,1.0,0.11705517768859863,100
23,0.04,0.25,0.0,78.0,1.0,0.0,0.0,270.0,1029.9999999999998,1.0,0.11514115333557129,100
24,0.05,0.4,0.0,36.5,1.0,0.0,0.0,390.0,1079.9999999999998,1.0,0.11275172233581543,100
25,0.05,0.4,0.0,12.5,1.0,0.0,0.0,310.0,1129.9999999999998,1.0,0.11182522773742676,100
26,0.05,0.0,0.0,64.0,1.0,0.0,0.0,320.0,1029.9999999999998,1.0,0.12023401260375977,100
27,0.03,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,-70.0,1179.9999999999998,1.0,0.11452913284301758,100
28,0.04,0.0,0.0,0.0,1.0,0.0,0.0,300.0,979.9999999999997,1.0,0.1222074031829834,100
29,0.03,0.3333333333333333,0.0,10.5,1.0,0.0,0.0,90.0,1079.9999999999998,1.0,0.12860560417175293,100
30,0.04,0.0,0.0,58.0,1.0,0.0,0.0,170.0,1029.9999999999998,1.0,0.12107515335083008,100
31,0.08,0.5,0.0,17.75,1.0,0.0,0.0,630.0,1179.9999999999995,1.0,0.12081027030944824,100
32,0.03,0.0,0.0,21.0,1.0,0.0,0.0,-30.0,1029.9999999999998,1.0,0.11700439453125,100
33,0.1,0.2,0.0,18.666666666666668,1.0,0.0,0.0,810.0,1129.9999999999998,1.0,0.11662411689758301,100
34,0.09,0.3333333333333333,0.0,9.666666666666666,1.0,0.0,0.0,610.0,1130.0,1.0,0.1155846118927002,100
35,0.05,0.2,0.0,6.0,1.0,0.0,0.0,340.0,1079.9999999999998,1.0,0.1172475814819336,100
36,0.07,0.42857142857142855,0.0,11.666666666666666,1.0,0.0,0.0,460.0,1129.9999999999995,1.0,0.11652874946594238,100
37,0.06,0.0,0.0,40.0,1.0,0.0,0.0,340.0,1079.9999999999998,1.0,0.1378002166748047,100
