episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.03,0.6666666666666666,0.0,1.6666666666666667,1.0,0.0,0.0,-200.0,1229.9999999999998,1.0,0.10633587837219238,100
1,0.04,0.5,0.0,15.0,1.0,0.0,0.0,110.0,1129.9999999999998,1.0,0.11901569366455078,100
2,0.06,0.16666666666666666,0.0,32.5,1.0,0.0,0.0,280.0,1179.9999999999998,1.0,0.11734676361083984,100
3,0.07,0.42857142857142855,0.0,13.75,1.0,0.0,0.0,230.0,1179.9999999999998,1.0,0.11254096031188965,100
4,0.04,0.75,0.0,0.3333333333333333,1.0,0.0,0.0,100.0,1230.0,1.0,0.11597990989685059,100
5,0.03,0.0,0.0,0.0,1.0,0.0,0.0,100.0,979.9999999999997,1.0,0.11935663223266602,100
6,0.03,0.3333333333333333,0.0,40.0,1.0,0.0,0.0,-10.0,1079.9999999999998,1.0,0.11315274238586426,100
7,0.03,0.0,0.0,0.0,1.0,0.0,0.0,50.0,979.9999999999997,1.0,0.11610126495361328,100
8,0.04,0.25,0.0,17.0,1.0,0.0,0.0,110.0,1129.9999999999998,1.0,0.11424112319946289,100
9,0.04,0.0,0.0,0.0,1.0,0.0,0.0,220.0,1029.9999999999998,1.0,0.11416459083557129,100
10,0.01,0.0,0.0,0.0,1.0,0.0,0.0,-80.0,1029.9999999999998,1.0,0.11475515365600586,100
11,0.06,0.16666666666666666,0.0,10.0,1.0,0.0,0.0,320.0,1029.9999999999998,1.0,0.11397099494934082,100
12,0.06,0.0,0.0,0.0,1.0,0.0,0.0,450.0,979.9999999999997,1.0,0.11488080024719238,100
13,0.07,0.2857142857142857,0.0,15.75,1.0,0.0,0.0,200.0,1230.0,1.0,0.1126561164855957,100
14,0.04,0.25,0.0,30.0,1.0,0.0,0.0,10.0,1130.0,1.0,0.11662006378173828,100
15,0.02,0.0,0.0,16.0,1.0,0.0,0.0,-30.0,1029.9999999999998,1.0,0.11737513542175293,100
16,0.05,0.2,0.0,32.5,1.0,0.0,0.0,240.0,1079.9999999999995,1.0,0.10953021049499512,100
17,0.08,0.0,0.0,36.0,1.0,0.0,0.0,670.0,1029.9999999999998,1.0,0.11403274536132812,100
18,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,979.9999999999997,1.0,0.1161954402923584,100
19,0.03,0.3333333333333333,0.0,31.0,1.0,0.0,0.0,120.0,1029.9999999999998,1.0,0.11624360084533691,100
20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-250.0,979.9999999999997,1.0,0.1162116527557373,100
21,0.04,0.0,0.0,0.0,1.0,0.0,0.0,100.0,979.9999999999997,1.0,0.11535501480102539,100
22,0.03,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,40.0,1079.9999999999998,1.0,0.11554837226867676,100
23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-200.0,979.9999999999997,1.0,0.1187441349029541,100
24,0.03,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,170.0,1029.9999999999998,1.0,0.11567878723144531,100
25,0.04,0.0,0.0,0.0,1.0,0.0,0.0,220.0,1029.9999999999998,1.0,0.11733055114746094,100
26,0.06,0.0,0.0,0.0,1.0,0.0,0.0,400.0,979.9999999999997,1.0,0.11961555480957031,100
27,0.01,0.0,0.0,0.0,1.0,0.0,0.0,-150.0,979.9999999999997,1.0,0.1169126033782959,100
28,0.04,0.25,0.0,20.0,1.0,0.0,0.0,140.0,1079.9999999999998,1.0,0.12255048751831055,100
29,0.02,0.0,0.0,6.0,1.0,0.0,0.0,-60.0,1079.9999999999995,1.0,0.1216433048248291,100
30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-180.0,1029.9999999999998,1.0,0.11690068244934082,100
31,0.04,0.25,0.0,21.0,1.0,0.0,0.0,90.0,1079.9999999999998,1.0,0.12012577056884766,100
32,0.05,0.0,0.0,56.0,1.0,0.0,0.0,140.0,1079.9999999999998,1.0,0.1237783432006836,100
33,0.05,0.4,0.0,4.5,1.0,0.0,0.0,290.0,1079.9999999999998,1.0,0.11451244354248047,100
34,0.05,0.2,0.0,13.0,1.0,0.0,0.0,290.0,1079.9999999999998,1.0,0.18892717361450195,100
35,0.02,0.5,0.0,41.0,1.0,0.0,0.0,-110.0,1079.9999999999998,1.0,0.1615157127380371,100
36,0.07,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,350.0,1230.0,1.0,0.18427300453186035,100
37,0.08,0.125,0.0,13.0,1.0,0.0,0.0,440.0,1079.9999999999998,1.0,0.12585735321044922,100
38,0.08,0.25,0.0,2.0,1.0,0.0,0.0,510.0,1129.9999999999998,1.0,0.1443023681640625,100
39,0.06,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,420.0,1029.9999999999998,1.0,0.1210484504699707,100
40,0.01,1.0,0.0,0.0,1.0,0.0,0.0,-80.0,1029.9999999999998,1.0,0.12074422836303711,100
41,0.05,0.4,0.0,20.5,1.0,0.0,0.0,160.0,1130.0,1.0,0.11777973175048828,100
42,0.06,0.3333333333333333,0.0,15.5,1.0,0.0,0.0,310.0,1130.0,1.0,0.11712884902954102,100
43,0.04,0.0,0.0,0.0,1.0,0.0,0.0,220.0,1029.9999999999998,1.0,0.11765408515930176,100
44,0.06,0.3333333333333333,0.0,25.0,1.0,0.0,0.0,310.0,1129.9999999999998,1.0,0.1312253475189209,100
45,0.06,0.16666666666666666,0.0,27.5,1.0,0.0,0.0,290.0,1079.9999999999998,1.0,0.14708471298217773,100
46,0.01,1.0,0.0,0.0,1.0,0.0,0.0,-180.0,1029.9999999999995,1.0,0.1294567584991455,100
47,0.02,0.5,0.0,21.0,1.0,0.0,0.0,-190.0,1129.9999999999998,1.0,0.16365933418273926,100
48,0.06,0.0,0.0,0.0,1.0,0.0,0.0,450.0,979.9999999999997,1.0,0.12901520729064941,100
49,0.05,0.4,0.0,25.0,1.0,0.0,0.0,240.0,1079.9999999999998,1.0,0.12431049346923828,100
