episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.08,0.5,0.0,9.166666666666666,1.0,0.0,0.0,-120.0,659.9999999999998,1.0,0.00800776481628418,100
1,0.04,0.5,0.0,15.0,1.0,0.0,0.0,-270.0,-290.0,1.0,0.007999420166015625,100
2,0.05,0.4,0.0,4.0,1.0,0.0,0.0,-230.0,859.9999999999998,1.0,0.00850820541381836,100
3,0.06,0.0,0.0,14.333333333333334,1.0,0.0,0.0,-200.0,1019.9999999999999,1.0,0.0070018768310546875,100
4,0.03,0.3333333333333333,0.0,13.5,1.0,0.0,0.0,-540.0,539.9999999999999,1.0,0.007722139358520508,100
5,0.06,0.3333333333333333,0.0,6.0,1.0,0.0,0.0,-410.0,389.99999999999994,1.0,0.008978128433227539,100
6,0.05,0.2,0.0,9.666666666666666,1.0,0.0,0.0,-280.0,789.9999999999998,1.0,0.008000850677490234,100
7,0.08,0.0,0.0,9.8,1.0,0.0,0.0,60.0,609.9999999999998,1.0,0.008556127548217773,100
8,0.07,0.42857142857142855,0.0,6.8,1.0,0.0,0.0,-10.0,139.99999999999997,1.0,0.008024930953979492,100
9,0.08,0.625,0.0,1.875,1.0,0.0,0.0,70.0,759.9999999999998,1.0,0.008663415908813477,100
10,0.06,0.0,0.0,13.333333333333334,1.0,0.0,0.0,-30.0,509.99999999999994,1.0,0.008579730987548828,100
11,0.08,0.25,0.0,7.8,1.0,0.0,0.0,-160.0,979.9999999999998,1.0,0.008579492568969727,100
12,0.08,0.25,0.0,7.0,1.0,0.0,0.0,-90.0,889.9999999999999,1.0,0.008311986923217773,100
13,0.09,0.4444444444444444,0.0,6.8,1.0,0.0,0.0,20.0,899.9999999999999,1.0,0.006998538970947266,100
14,0.03,0.3333333333333333,0.0,2.0,1.0,0.0,0.0,-750.0,779.9999999999998,1.0,0.007384061813354492,100
15,0.05,0.0,0.0,14.333333333333334,1.0,0.0,0.0,-360.0,349.99999999999994,1.0,0.00798177719116211,100
16,0.06,0.6666666666666666,0.0,4.2,1.0,0.0,0.0,-110.0,699.9999999999998,1.0,0.008015871047973633,100
17,0.07,0.2857142857142857,0.0,7.8,1.0,0.0,0.0,-240.0,609.9999999999998,1.0,0.007984161376953125,100
18,0.03,1.0,0.0,0.0,1.0,0.0,0.0,-540.0,539.9999999999998,1.0,0.00900125503540039,100
19,0.05,0.6,0.0,2.4,1.0,0.0,0.0,-250.0,849.9999999999998,1.0,0.007998943328857422,100
20,0.06,0.3333333333333333,0.0,3.25,1.0,0.0,0.0,-520.0,910.0,1.0,0.00817728042602539,100
21,0.08,0.5,0.0,6.2,1.0,0.0,0.0,40.0,839.9999999999998,1.0,0.008003950119018555,100
22,0.07,0.5714285714285714,0.0,8.6,1.0,0.0,0.0,260.0,749.9999999999998,1.0,0.009647369384765625,100
23,0.07,0.2857142857142857,0.0,6.5,1.0,0.0,0.0,-40.0,819.9999999999998,1.0,0.007998943328857422,100
24,0.07,0.42857142857142855,0.0,14.5,1.0,0.0,0.0,70.0,299.99999999999994,1.0,0.00796961784362793,100
25,0.06,0.16666666666666666,0.0,18.333333333333332,1.0,0.0,0.0,-110.0,420.00000000000006,1.0,0.00752568244934082,100
26,0.07,0.0,0.0,13.666666666666666,1.0,0.0,0.0,380.0,340.0,1.0,0.008496999740600586,100
27,0.08,0.25,0.0,7.714285714285714,1.0,0.0,0.0,-100.0,1200.0,1.0,0.007897138595581055,100
28,0.08,0.25,0.0,5.4,1.0,0.0,0.0,-80.0,830.0,1.0,0.007998228073120117,100
29,0.08,0.375,0.0,8.333333333333334,1.0,0.0,0.0,-90.0,1170.0,1.0,0.00803995132446289,100
30,0.02,0.5,0.0,7.5,1.0,0.0,0.0,-640.0,469.99999999999994,1.0,0.007978677749633789,100
31,0.08,0.625,0.0,3.5,1.0,0.0,0.0,10.0,749.9999999999998,1.0,0.008985042572021484,100
32,0.08,0.375,0.0,8.0,1.0,0.0,0.0,-40.0,609.9999999999998,1.0,0.008003473281860352,100
33,0.07,0.2857142857142857,0.0,9.25,1.0,0.0,0.0,-210.0,909.9999999999998,1.0,0.008626937866210938,100
34,0.05,0.0,0.0,7.666666666666667,1.0,0.0,0.0,-410.0,980.0,1.0,0.00805521011352539,100
35,0.03,0.3333333333333333,0.0,17.0,1.0,0.0,0.0,-280.0,159.99999999999994,1.0,0.007107973098754883,100
36,0.06,0.0,0.0,12.2,1.0,0.0,0.0,-80.0,370.0,1.0,0.007214546203613281,100
37,0.09,0.4444444444444444,0.0,5.285714285714286,1.0,0.0,0.0,-150.0,1059.9999999999998,1.0,0.006995439529418945,100
38,0.05,0.4,0.0,5.5,1.0,0.0,0.0,-240.0,749.9999999999998,1.0,0.0076198577880859375,100
39,0.04,0.25,0.0,7.5,1.0,0.0,0.0,-300.0,390.0,1.0,0.008078336715698242,100
40,0.05,0.2,0.0,5.75,1.0,0.0,0.0,-230.0,579.9999999999998,1.0,0.006942033767700195,100
41,0.08,0.25,0.0,8.8,1.0,0.0,0.0,-60.0,559.9999999999998,1.0,0.006999492645263672,100
42,0.07,0.7142857142857143,0.0,3.5,1.0,0.0,0.0,-380.0,549.9999999999998,1.0,0.007999658584594727,100
43,0.07,0.42857142857142855,0.0,5.0,1.0,0.0,0.0,-130.0,550.0,1.0,0.008004426956176758,100
44,0.05,0.2,0.0,7.25,1.0,0.0,0.0,-490.0,1099.9999999999998,1.0,0.007996797561645508,100
45,0.05,0.4,0.0,18.0,1.0,0.0,0.0,-70.0,969.9999999999998,1.0,0.007001399993896484,100
46,0.05,0.6,0.0,3.8,1.0,0.0,0.0,-520.0,729.9999999999998,1.0,0.009112358093261719,100
47,0.07,0.42857142857142855,0.0,2.5,1.0,0.0,0.0,-140.0,890.0,1.0,0.007886409759521484,100
48,0.05,0.2,0.0,10.333333333333334,1.0,0.0,0.0,-330.0,1070.0,1.0,0.009000539779663086,100
49,0.05,0.4,0.0,6.333333333333333,1.0,0.0,0.0,-150.0,879.9999999999998,1.0,0.008183479309082031,100
