episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.08,0.25,0.0,8.833333333333334,1.0,0.0,0.0,-10.0,1329.9999999999998,1.0,0.11479377746582031,100
1,0.03,0.6666666666666666,0.0,6.0,1.0,0.0,0.0,-500.0,1230.0,1.0,0.1105349063873291,100
2,0.09,0.4444444444444444,0.0,8.666666666666666,1.0,0.0,0.0,140.0,1330.0,1.0,0.11162090301513672,100
3,0.06,0.0,0.0,51.0,1.0,0.0,0.0,-110.0,1079.9999999999998,1.0,0.10836672782897949,100
4,0.07,0.14285714285714285,0.0,13.75,1.0,0.0,0.0,-330.0,1280.0,1.0,0.11285042762756348,100
5,0.07,0.2857142857142857,0.0,9.0,1.0,0.0,0.0,130.0,1179.9999999999998,1.0,0.11360859870910645,100
6,0.05,0.0,0.0,10.0,1.0,0.0,0.0,-410.0,1079.9999999999998,1.0,0.11013603210449219,100
7,0.04,0.5,0.0,12.0,1.0,0.0,0.0,-300.0,1229.9999999999998,1.0,0.11307144165039062,100
8,0.09,0.1111111111111111,0.0,26.666666666666668,1.0,0.0,0.0,230.0,1179.9999999999995,1.0,0.11327672004699707,100
9,0.07,0.14285714285714285,0.0,34.5,1.0,0.0,0.0,-40.0,1129.9999999999998,1.0,0.11436605453491211,100
10,0.06,0.0,0.0,31.0,1.0,0.0,0.0,-160.0,1079.9999999999998,1.0,0.10943007469177246,100
11,0.07,0.2857142857142857,0.0,14.333333333333334,1.0,0.0,0.0,-140.0,1129.9999999999998,1.0,0.11378884315490723,100
12,0.07,0.14285714285714285,0.0,12.333333333333334,1.0,0.0,0.0,-200.0,1230.0,1.0,0.11560225486755371,100
13,0.04,0.25,0.0,3.3333333333333335,1.0,0.0,0.0,-510.0,1329.9999999999998,1.0,0.11439824104309082,100
14,0.05,0.6,0.0,12.0,1.0,0.0,0.0,-340.0,1129.9999999999998,1.0,0.11464643478393555,100
15,0.06,0.3333333333333333,0.0,7.333333333333333,1.0,0.0,0.0,-200.0,1230.0,1.0,0.11355185508728027,100
16,0.05,0.0,0.0,15.666666666666666,1.0,0.0,0.0,-510.0,1330.0,1.0,0.12130904197692871,100
17,0.07,0.0,0.0,15.5,1.0,0.0,0.0,-290.0,1130.0,1.0,0.11319589614868164,100
18,0.06,0.0,0.0,33.0,1.0,0.0,0.0,10.0,1129.9999999999998,1.0,0.11192488670349121,100
19,0.08,0.375,0.0,12.75,1.0,0.0,0.0,280.0,1179.9999999999998,1.0,0.11462569236755371,100
20,0.06,0.16666666666666666,0.0,16.5,1.0,0.0,0.0,-300.0,1230.0,1.0,0.11763453483581543,100
21,0.08,0.25,0.0,30.0,1.0,0.0,0.0,90.0,1079.9999999999998,1.0,0.11629080772399902,100
22,0.07,0.42857142857142855,0.0,10.75,1.0,0.0,0.0,280.0,1179.9999999999998,1.0,0.11060190200805664,100
23,0.05,0.6,0.0,3.6,1.0,0.0,0.0,-210.0,1330.0,1.0,0.11185073852539062,100
24,0.05,0.2,0.0,36.0,1.0,0.0,0.0,-260.0,1079.9999999999998,1.0,0.11739802360534668,100
25,0.08,0.125,0.0,8.0,1.0,0.0,0.0,-70.0,1180.0,1.0,0.11498641967773438,100
26,0.04,0.0,0.0,19.0,1.0,0.0,0.0,-320.0,1180.0,1.0,0.11538457870483398,100
27,0.05,0.4,0.0,15.0,1.0,0.0,0.0,-450.0,1229.9999999999995,1.0,0.11535191535949707,100
28,0.04,0.0,0.0,18.5,1.0,0.0,0.0,-400.0,1230.0,1.0,0.11418938636779785,100
29,0.07,0.42857142857142855,0.0,16.0,1.0,0.0,0.0,-90.0,1129.9999999999998,1.0,0.11577296257019043,100
30,0.05,0.6,0.0,3.75,1.0,0.0,0.0,-250.0,1229.9999999999995,1.0,0.11359548568725586,100
31,0.08,0.25,0.0,12.5,1.0,0.0,0.0,0.0,1229.9999999999998,1.0,0.11520576477050781,100
32,0.07,0.42857142857142855,0.0,10.4,1.0,0.0,0.0,-50.0,1230.0,1.0,0.11591815948486328,100
33,0.07,0.14285714285714285,0.0,7.4,1.0,0.0,0.0,-30.0,1280.0,1.0,0.11368346214294434,100
34,0.07,0.0,0.0,5.0,1.0,0.0,0.0,-40.0,1129.9999999999998,1.0,0.11698722839355469,100
35,0.05,0.6,0.0,7.75,1.0,0.0,0.0,-570.0,1430.0,1.0,0.11970257759094238,100
36,0.05,0.2,0.0,22.5,1.0,0.0,0.0,-530.0,1279.9999999999998,1.0,0.11220979690551758,100
37,0.08,0.5,0.0,6.8,1.0,0.0,0.0,0.0,1229.9999999999998,1.0,0.11850786209106445,100
38,0.07,0.2857142857142857,0.0,7.4,1.0,0.0,0.0,-160.0,1330.0,1.0,0.12221407890319824,100
39,0.06,0.0,0.0,29.0,1.0,0.0,0.0,10.0,1129.9999999999998,1.0,0.10584282875061035,100
40,0.05,0.0,0.0,18.5,1.0,0.0,0.0,-170.0,1179.9999999999998,1.0,0.11332225799560547,100
