episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.08,0.25,0.0,4.6,1.0,0.0,0.0,-60.0,1330.0,1.0,0.11226367950439453,100
1,0.05,0.4,0.0,1.0,1.0,0.0,0.0,-430.0,1280.0,1.0,0.11377668380737305,100
2,0.07,0.2857142857142857,0.0,2.3333333333333335,1.0,0.0,0.0,-200.0,1230.0,1.0,0.11269593238830566,100
3,0.05,0.0,0.0,28.0,1.0,0.0,0.0,-260.0,1079.9999999999995,1.0,0.11779975891113281,100
4,0.06,0.0,0.0,0.0,1.0,0.0,0.0,120.0,1029.9999999999998,1.0,0.11006832122802734,100
5,0.06,0.0,0.0,18.333333333333332,1.0,0.0,0.0,-500.0,1229.9999999999998,1.0,0.11906147003173828,100
6,0.05,0.0,0.0,21.666666666666668,1.0,0.0,0.0,-270.0,1179.9999999999995,1.0,0.11156535148620605,100
7,0.05,0.0,0.0,21.0,1.0,0.0,0.0,-490.0,1130.0,1.0,0.1135709285736084,100
8,0.07,0.2857142857142857,0.0,5.0,1.0,0.0,0.0,210.0,1129.9999999999998,1.0,0.11570000648498535,100
9,0.07,0.14285714285714285,0.0,18.0,1.0,0.0,0.0,50.0,1229.9999999999998,1.0,0.11681365966796875,100
10,0.07,0.0,0.0,33.0,1.0,0.0,0.0,40.0,1079.9999999999998,1.0,0.11654782295227051,100
11,0.07,0.0,0.0,18.0,1.0,0.0,0.0,90.0,1079.9999999999998,1.0,0.1222076416015625,100
12,0.07,0.14285714285714285,0.0,60.0,1.0,0.0,0.0,-10.0,1079.9999999999998,1.0,0.13776206970214844,100
13,0.08,0.375,0.0,4.8,1.0,0.0,0.0,-160.0,1330.0,1.0,0.1179203987121582,100
14,0.09,0.2222222222222222,0.0,30.0,1.0,0.0,0.0,170.0,1280.0,1.0,0.11553716659545898,100
15,0.08,0.375,0.0,9.6,1.0,0.0,0.0,-250.0,1230.0,1.0,0.12073969841003418,100
16,0.06,0.3333333333333333,0.0,6.333333333333333,1.0,0.0,0.0,-90.0,1130.0,1.0,0.11655807495117188,100
17,0.04,0.0,0.0,21.5,1.0,0.0,0.0,-240.0,1130.0,1.0,0.11822199821472168,100
18,0.03,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,-210.0,1079.9999999999998,1.0,0.10978078842163086,100
19,0.07,0.14285714285714285,0.0,18.0,1.0,0.0,0.0,-90.0,1129.9999999999995,1.0,0.11122655868530273,100
20,0.08,0.25,0.0,1.0,1.0,0.0,0.0,80.0,1180.0,1.0,0.11453127861022949,100
21,0.06,0.16666666666666666,0.0,14.333333333333334,1.0,0.0,0.0,-190.0,1380.0,1.0,0.1177830696105957,100
22,0.07,0.0,0.0,55.0,1.0,0.0,0.0,120.0,1029.9999999999998,1.0,0.10893464088439941,100
23,0.07,0.2857142857142857,0.0,22.333333333333332,1.0,0.0,0.0,180.0,1179.9999999999998,1.0,0.11302638053894043,100
