episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.11,0.2727272727272727,0.0,14.4,1.0,0.0,0.0,820.0,1279.9999999999998,1.0,0.0026679039001464844,100
1,0.12,0.16666666666666666,0.0,11.25,1.0,0.0,0.0,840.0,1330.0,1.0,0.002281665802001953,100
2,0.08,0.25,0.0,9.0,1.0,0.0,0.0,440.0,1330.0,1.0,0.003311634063720703,100
3,0.07,0.42857142857142855,0.0,8.0,1.0,0.0,0.0,310.0,1380.0,1.0,0.0020704269409179688,100
4,0.06,0.0,0.0,32.5,1.0,0.0,0.0,260.0,1129.9999999999998,1.0,0.00299835205078125,100
5,0.12,0.08333333333333333,0.0,12.4,1.0,0.0,0.0,820.0,1280.0,1.0,0.002000570297241211,100
6,0.09,0.0,0.0,11.0,1.0,0.0,0.0,540.0,1330.0,1.0,0.002999544143676758,100
7,0.08,0.375,0.0,3.5,1.0,0.0,0.0,340.0,1329.9999999999998,1.0,0.0025076866149902344,100
8,0.05,0.2,0.0,37.0,1.0,0.0,0.0,150.0,1229.9999999999995,1.0,0.002012014389038086,100
9,0.11,0.45454545454545453,0.0,6.166666666666667,1.0,0.0,0.0,700.0,1480.0,1.0,0.0022089481353759766,100
10,0.09,0.2222222222222222,0.0,13.5,1.0,0.0,0.0,600.0,1230.0,1.0,0.003020048141479492,100
11,0.07,0.14285714285714285,0.0,8.0,1.0,0.0,0.0,280.0,1430.0,1.0,0.0020003318786621094,100
12,0.09,0.2222222222222222,0.0,12.75,1.0,0.0,0.0,610.0,1380.0,1.0,0.003000497817993164,100
13,0.02,0.0,0.0,27.0,1.0,0.0,0.0,-120.0,1180.0,1.0,0.001983642578125,100
14,0.07,0.2857142857142857,0.0,4.0,1.0,0.0,0.0,310.0,1380.0,1.0,0.003000497817993164,100
15,0.09,0.1111111111111111,0.0,10.333333333333334,1.0,0.0,0.0,680.0,1179.9999999999998,1.0,0.001999378204345703,100
16,0.06,0.0,0.0,16.666666666666668,1.0,0.0,0.0,330.0,1179.9999999999998,1.0,0.003000974655151367,100
17,0.08,0.125,0.0,7.0,1.0,0.0,0.0,440.0,1330.0,1.0,0.002004861831665039,100
18,0.05,0.2,0.0,9.75,1.0,0.0,0.0,210.0,1380.0,1.0,0.0029993057250976562,100
19,0.08,0.25,0.0,19.333333333333332,1.0,0.0,0.0,450.0,1229.9999999999995,1.0,0.001999378204345703,100
20,0.11,0.36363636363636365,0.0,11.6,1.0,0.0,0.0,630.0,1430.0,1.0,0.003000497817993164,100
21,0.09,0.1111111111111111,0.0,14.75,1.0,0.0,0.0,540.0,1330.0,1.0,0.001999378204345703,100
22,0.05,0.2,0.0,10.333333333333334,1.0,0.0,0.0,230.0,1179.9999999999998,1.0,0.002031087875366211,100
23,0.06,0.0,0.0,69.0,1.0,0.0,0.0,490.0,1079.9999999999998,1.0,0.0035011768341064453,100
24,0.08,0.5,0.0,4.8,1.0,0.0,0.0,430.0,1430.0,1.0,0.0019915103912353516,100
25,0.02,0.5,0.0,23.0,1.0,0.0,0.0,-270.0,1429.9999999999998,1.0,0.001984119415283203,100
26,0.07,0.14285714285714285,0.0,15.0,1.0,0.0,0.0,370.0,1280.0,1.0,0.002000570297241211,100
27,0.06,0.5,0.0,0.0,1.0,0.0,0.0,260.0,1380.0,1.0,0.0026149749755859375,100
28,0.11,0.2727272727272727,0.0,7.8,1.0,0.0,0.0,850.0,1229.9999999999998,1.0,0.0024797916412353516,100
29,0.07,0.14285714285714285,0.0,24.5,1.0,0.0,0.0,460.0,1129.9999999999998,1.0,0.0030007362365722656,100
30,0.07,0.7142857142857143,0.0,2.2857142857142856,1.0,0.0,0.0,300.0,1480.0,1.0,0.001999378204345703,100
31,0.1,0.0,0.0,11.75,1.0,0.0,0.0,540.0,1330.0,1.0,0.0019996166229248047,100
32,0.08,0.0,0.0,19.5,1.0,0.0,0.0,560.0,1129.9999999999998,1.0,0.0019989013671875,100
33,0.07,0.0,0.0,18.333333333333332,1.0,0.0,0.0,420.0,1280.0,1.0,0.0020003318786621094,100
34,0.09,0.3333333333333333,0.0,8.4,1.0,0.0,0.0,450.0,1480.0,1.0,0.0030007362365722656,100
35,0.08,0.125,0.0,7.6,1.0,0.0,0.0,500.0,1230.0,1.0,0.001999378204345703,100
36,0.09,0.3333333333333333,0.0,11.5,1.0,0.0,0.0,440.0,1330.0,1.0,0.0019996166229248047,100
37,0.09,0.1111111111111111,0.0,11.6,1.0,0.0,0.0,570.0,1279.9999999999998,1.0,0.0030002593994140625,100
38,0.09,0.1111111111111111,0.0,9.2,1.0,0.0,0.0,440.0,1330.0,1.0,0.0019998550415039062,100
39,0.05,0.0,0.0,2.5,1.0,0.0,0.0,60.0,1380.0,1.0,0.0019998550415039062,100
40,0.07,0.14285714285714285,0.0,23.0,1.0,0.0,0.0,450.0,1230.0,1.0,0.003187417984008789,100
41,0.09,0.1111111111111111,0.0,60.0,1.0,0.0,0.0,610.0,1129.9999999999998,1.0,0.0020062923431396484,100
42,0.06,0.5,0.0,7.333333333333333,1.0,0.0,0.0,350.0,1230.0,1.0,0.002004861831665039,100
43,0.06,0.0,0.0,14.333333333333334,1.0,0.0,0.0,240.0,1330.0,1.0,0.003000974655151367,100
44,0.05,0.6,0.0,5.333333333333333,1.0,0.0,0.0,170.0,1280.0,1.0,0.001999378204345703,100
45,0.07,0.2857142857142857,0.0,13.0,1.0,0.0,0.0,480.0,1180.0,1.0,0.002000093460083008,100
46,0.08,0.0,0.0,33.0,1.0,0.0,0.0,510.0,1129.9999999999998,1.0,0.0029993057250976562,100
47,0.06,0.3333333333333333,0.0,17.333333333333332,1.0,0.0,0.0,300.0,1229.9999999999998,1.0,0.002000093460083008,100
48,0.1,0.3,0.0,13.666666666666666,1.0,0.0,0.0,610.0,1380.0,1.0,0.0025064945220947266,100
49,0.1,0.1,0.0,9.4,1.0,0.0,0.0,640.0,1329.9999999999998,1.0,0.0020020008087158203,100
