episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.34,0.38235294117647056,0.0,4.571428571428571,1.0,0.0,0.0,2590.0,1269.9999999999998,1.0,0.012000799179077148,100
1,0.41,0.21951219512195122,0.0,6.777777777777778,1.0,0.0,0.0,3700.0,779.9999999999999,1.0,0.012131452560424805,100
2,0.36,0.4722222222222222,0.0,2.3529411764705883,1.0,0.0,0.0,2860.0,1180.0,1.0,0.012026071548461914,100
3,0.06,0.16666666666666666,0.0,4.25,1.0,0.0,0.0,-110.0,949.9999999999998,1.0,0.011527776718139648,100
4,0.07,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,540.0,589.9999999999998,1.0,0.010984659194946289,100
5,0.13,0.38461538461538464,0.0,8.666666666666666,1.0,0.0,0.0,990.0,490.0,1.0,0.011015653610229492,100
6,0.21,0.5238095238095238,0.0,3.9166666666666665,1.0,0.0,0.0,1660.0,1069.9999999999998,1.0,0.012000560760498047,100
7,0.04,0.25,0.0,5.5,1.0,0.0,0.0,40.0,839.9999999999998,1.0,0.012001752853393555,100
8,0.09,0.1111111111111111,0.0,32.0,1.0,0.0,0.0,790.0,659.9999999999995,1.0,0.010997295379638672,100
9,0.4,0.475,0.0,3.0,1.0,0.0,0.0,3350.0,1840.0,1.0,0.01098322868347168,100
10,0.33,0.42424242424242425,0.0,2.5294117647058822,1.0,0.0,0.0,2690.0,1060.0,1.0,0.013225793838500977,100
11,0.28,0.2857142857142857,0.0,6.666666666666667,1.0,0.0,0.0,2380.0,589.9999999999999,1.0,0.017396926879882812,100
12,0.32,0.40625,0.0,3.2666666666666666,1.0,0.0,0.0,2450.0,1840.0,1.0,0.011000871658325195,100
13,0.08,0.5,0.0,4.25,1.0,0.0,0.0,470.0,439.99999999999994,1.0,0.010999917984008789,100
14,0.33,0.3333333333333333,0.0,4.181818181818182,1.0,0.0,0.0,2780.0,699.9999999999998,1.0,0.010999917984008789,100
15,0.17,0.17647058823529413,0.0,14.8,1.0,0.0,0.0,1450.0,809.9999999999999,1.0,0.012002229690551758,100
16,0.2,0.4,0.0,3.888888888888889,1.0,0.0,0.0,1620.0,970.0,1.0,0.010998725891113281,100
17,0.33,0.42424242424242425,0.0,3.8,1.0,0.0,0.0,2800.0,1310.0,1.0,0.010999917984008789,100
18,0.38,0.4473684210526316,0.0,2.2777777777777777,1.0,0.0,0.0,3120.0,910.0,1.0,0.01110696792602539,100
19,0.12,0.16666666666666666,0.0,22.0,1.0,0.0,0.0,830.0,550.0,1.0,0.011105775833129883,100
20,0.2,0.4,0.0,2.8181818181818183,1.0,0.0,0.0,1570.0,549.9999999999998,1.0,0.01161503791809082,100
21,0.15,0.6666666666666666,0.0,0.8333333333333334,1.0,0.0,0.0,940.0,739.9999999999998,1.0,0.015115737915039062,100
22,0.14,0.2857142857142857,0.0,14.75,1.0,0.0,0.0,1100.0,530.0,1.0,0.010994911193847656,100
