episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.06,0.6666666666666666,0.0,1.5,1.0,0.0,0.0,370.0,930.0,1.0,0.03153371810913086,100
1,0.08,0.25,0.0,22.5,1.0,0.0,0.0,590.0,939.9999999999998,1.0,0.03908658027648926,100
2,0.04,0.75,0.0,4.75,1.0,0.0,0.0,170.0,1070.0,1.0,0.032483816146850586,100
3,0.02,0.0,0.0,0.0,1.0,0.0,0.0,150.0,349.9999999999999,1.0,0.02561020851135254,100
4,0.05,0.0,0.0,55.0,1.0,0.0,0.0,370.0,400.0,1.0,0.029171466827392578,100
5,0.05,0.6,0.0,22.666666666666668,1.0,0.0,0.0,280.0,899.9999999999995,1.0,0.023997068405151367,100
6,0.08,0.125,0.0,19.333333333333332,1.0,0.0,0.0,610.0,709.9999999999998,1.0,0.02412271499633789,100
7,0.09,0.5555555555555556,0.0,4.833333333333333,1.0,0.0,0.0,490.0,909.9999999999998,1.0,0.028232812881469727,100
8,0.07,0.42857142857142855,0.0,17.333333333333332,1.0,0.0,0.0,530.0,689.9999999999998,1.0,0.03496432304382324,100
9,0.11,0.36363636363636365,0.0,10.8,1.0,0.0,0.0,850.0,809.9999999999998,1.0,0.025995492935180664,100
10,0.08,0.25,0.0,18.0,1.0,0.0,0.0,610.0,499.99999999999994,1.0,0.03235173225402832,100
11,0.04,0.25,0.0,19.0,1.0,0.0,0.0,260.0,849.9999999999998,1.0,0.040738582611083984,100
12,0.03,0.6666666666666666,0.0,2.3333333333333335,1.0,0.0,0.0,110.0,639.9999999999998,1.0,0.02103281021118164,100
13,0.08,0.25,0.0,19.5,1.0,0.0,0.0,660.0,849.9999999999998,1.0,0.028865337371826172,100
14,0.05,0.2,0.0,6.8,1.0,0.0,0.0,170.0,859.9999999999998,1.0,0.021664857864379883,100
15,0.01,1.0,0.0,0.0,1.0,0.0,0.0,-90.0,569.9999999999998,1.0,0.018520355224609375,100
16,0.03,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,110.0,779.9999999999998,1.0,0.02281785011291504,100
17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-180.0,679.9999999999998,1.0,0.02044844627380371,100
18,0.09,0.4444444444444444,0.0,12.6,1.0,0.0,0.0,670.0,579.9999999999998,1.0,0.042513370513916016,100
19,0.08,0.375,0.0,11.0,1.0,0.0,0.0,630.0,1039.9999999999998,1.0,0.030611276626586914,100
