episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.11,0.18181818181818182,0.0,3.4444444444444446,1.0,0.0,0.0,570.0,939.9999999999999,1.0,0.00795292854309082,100
1,0.1,0.2,0.0,6.428571428571429,1.0,0.0,0.0,550.0,-550.0,1.0,0.00800013542175293,100
2,0.08,0.625,0.0,2.142857142857143,1.0,0.0,0.0,110.0,1109.9999999999998,1.0,0.007999897003173828,100
3,0.1,0.2,0.0,3.142857142857143,1.0,0.0,0.0,550.0,359.99999999999994,1.0,0.007999897003173828,100
4,0.1,0.3,0.0,3.625,1.0,0.0,0.0,430.0,1050.0,1.0,0.00800013542175293,100
5,0.11,0.45454545454545453,0.0,3.0,1.0,0.0,0.0,410.0,619.9999999999998,1.0,0.010005712509155273,100
6,0.09,0.2222222222222222,0.0,1.8571428571428572,1.0,0.0,0.0,420.0,760.0,1.0,0.007999658584594727,100
7,0.1,0.3,0.0,6.714285714285714,1.0,0.0,0.0,430.0,1189.9999999999998,1.0,0.008506536483764648,100
8,0.07,0.5714285714285714,0.0,0.8333333333333334,1.0,0.0,0.0,-110.0,1030.0,1.0,0.009000301361083984,100
9,0.08,0.125,0.0,6.8,1.0,0.0,0.0,450.0,500.0,1.0,0.007000446319580078,100
10,0.1,0.0,0.0,11.6,1.0,0.0,0.0,530.0,380.0000000000001,1.0,0.007999420166015625,100
11,0.07,0.2857142857142857,0.0,8.75,1.0,0.0,0.0,330.0,450.0,1.0,0.008001327514648438,100
12,0.11,0.18181818181818182,0.0,3.5,1.0,0.0,0.0,580.0,699.9999999999997,1.0,0.00799870491027832,100
13,0.11,0.45454545454545453,0.0,2.111111111111111,1.0,0.0,0.0,430.0,669.9999999999997,1.0,0.009128570556640625,100
14,0.07,0.14285714285714285,0.0,7.5,1.0,0.0,0.0,260.0,370.0,1.0,0.007999658584594727,100
15,0.1,0.4,0.0,4.5,1.0,0.0,0.0,520.0,549.9999999999998,1.0,0.007999897003173828,100
16,0.08,0.125,0.0,3.0,1.0,0.0,0.0,250.0,889.9999999999998,1.0,0.006999969482421875,100
17,0.1,0.3,0.0,7.8,1.0,0.0,0.0,490.0,669.9999999999999,1.0,0.008003473281860352,100
18,0.1,0.2,0.0,4.285714285714286,1.0,0.0,0.0,380.0,769.9999999999998,1.0,0.008000850677490234,100
19,0.09,0.6666666666666666,0.0,1.5,1.0,0.0,0.0,260.0,1179.9999999999998,1.0,0.007012605667114258,100
