episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,250.0,979.9999999999997,1.0,0.00779414176940918,100
1,0.09,0.2222222222222222,0.0,22.666666666666668,1.0,0.0,0.0,660.0,1129.9999999999995,1.0,0.006421327590942383,100
2,0.09,0.1111111111111111,0.0,32.5,1.0,0.0,0.0,690.0,1079.9999999999998,1.0,0.007004261016845703,100
3,0.05,0.2,0.0,16.0,1.0,0.0,0.0,290.0,1079.9999999999998,1.0,0.005999565124511719,100
4,0.07,0.42857142857142855,0.0,3.6666666666666665,1.0,0.0,0.0,310.0,1129.9999999999998,1.0,0.007114887237548828,100
5,0.04,0.5,0.0,18.5,1.0,0.0,0.0,240.0,1079.9999999999998,1.0,0.0070035457611083984,100
6,0.02,0.0,0.0,11.0,1.0,0.0,0.0,40.0,1079.9999999999998,1.0,0.0060007572174072266,100
7,0.05,0.4,0.0,23.5,1.0,0.0,0.0,340.0,1079.9999999999995,1.0,0.006000518798828125,100
8,0.03,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,60.0,1129.9999999999998,1.0,0.006999015808105469,100
9,0.09,0.2222222222222222,0.0,18.333333333333332,1.0,0.0,0.0,660.0,1129.9999999999998,1.0,0.0070002079010009766,100
10,0.08,0.0,0.0,0.0,1.0,0.0,0.0,700.0,979.9999999999997,1.0,0.006000995635986328,100
11,0.04,0.0,0.0,42.0,1.0,0.0,0.0,160.0,1129.9999999999998,1.0,0.00699925422668457,100
12,0.1,0.4,0.0,10.25,1.0,0.0,0.0,750.0,1230.0,1.0,0.007002830505371094,100
13,0.04,0.0,0.0,0.0,1.0,0.0,0.0,190.0,1079.9999999999998,1.0,0.00600123405456543,100
14,0.06,0.0,0.0,0.0,1.0,0.0,0.0,500.0,979.9999999999997,1.0,0.006999015808105469,100
15,0.03,0.0,0.0,39.0,1.0,0.0,0.0,170.0,1029.9999999999998,1.0,0.0060040950775146484,100
16,0.06,0.3333333333333333,0.0,11.75,1.0,0.0,0.0,200.0,1230.0,1.0,0.00700068473815918,100
17,0.06,0.16666666666666666,0.0,12.0,1.0,0.0,0.0,360.0,1130.0,1.0,0.006999969482421875,100
18,0.04,0.25,0.0,64.0,1.0,0.0,0.0,320.0,1029.9999999999995,1.0,0.0060002803802490234,100
19,0.07,0.14285714285714285,0.0,5.0,1.0,0.0,0.0,570.0,1029.9999999999998,1.0,0.005997896194458008,100
20,0.05,0.4,0.0,0.0,1.0,0.0,0.0,30.0,1180.0,1.0,0.006999969482421875,100
21,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,979.9999999999997,1.0,0.008000612258911133,100
22,0.08,0.0,0.0,58.0,1.0,0.0,0.0,670.0,1029.9999999999998,1.0,0.006999015808105469,100
23,0.04,0.25,0.0,15.5,1.0,0.0,0.0,160.0,1130.0,1.0,0.00700068473815918,100
24,0.09,0.0,0.0,0.0,1.0,0.0,0.0,800.0,979.9999999999997,1.0,0.006000041961669922,100
25,0.08,0.125,0.0,24.0,1.0,0.0,0.0,640.0,1079.9999999999998,1.0,0.0069997310638427734,100
26,0.03,0.3333333333333333,0.0,0.5,1.0,0.0,0.0,140.0,1079.9999999999998,1.0,0.0060007572174072266,100
