episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.11,0.2727272727272727,0.0,3.125,1.0,0.0,0.0,640.0,1300.0,1.0,0.008494377136230469,100
1,0.11,0.0,0.0,17.0,1.0,0.0,0.0,750.0,809.9999999999998,1.0,0.008899688720703125,100
2,0.11,0.2727272727272727,0.0,7.142857142857143,1.0,0.0,0.0,690.0,979.9999999999999,1.0,0.00699925422668457,100
3,0.07,0.42857142857142855,0.0,1.7142857142857142,1.0,0.0,0.0,260.0,1070.0,1.0,0.008001565933227539,100
4,0.05,0.6,0.0,3.5,1.0,0.0,0.0,-50.0,959.9999999999999,1.0,0.008014678955078125,100
5,0.12,0.25,0.0,7.0,1.0,0.0,0.0,760.0,999.9999999999998,1.0,0.007002592086791992,100
6,0.08,0.375,0.0,8.8,1.0,0.0,0.0,460.0,330.00000000000006,1.0,0.007090091705322266,100
7,0.07,0.42857142857142855,0.0,2.4,1.0,0.0,0.0,290.0,810.0,1.0,0.0070111751556396484,100
8,0.1,0.3,0.0,10.2,1.0,0.0,0.0,550.0,1059.9999999999998,1.0,0.0069963932037353516,100
9,0.11,0.45454545454545453,0.0,7.5,1.0,0.0,0.0,570.0,1320.0,1.0,0.007341146469116211,100
10,0.05,0.2,0.0,3.6,1.0,0.0,0.0,-110.0,1090.0,1.0,0.007104635238647461,100
11,0.1,0.4,0.0,3.0,1.0,0.0,0.0,310.0,1250.0,1.0,0.007902145385742188,100
12,0.08,0.875,0.0,0.42857142857142855,1.0,0.0,0.0,170.0,1500.0,1.0,0.0071299076080322266,100
13,0.06,0.3333333333333333,0.0,7.0,1.0,0.0,0.0,220.0,410.00000000000006,1.0,0.008703947067260742,100
14,0.06,0.3333333333333333,0.0,5.8,1.0,0.0,0.0,60.0,440.0,1.0,0.007000446319580078,100
15,0.06,0.5,0.0,7.5,1.0,0.0,0.0,-40.0,1320.0,1.0,0.007048845291137695,100
16,0.12,0.5,0.0,1.1818181818181819,1.0,0.0,0.0,430.0,1650.0,1.0,0.007119417190551758,100
17,0.09,0.4444444444444444,0.0,3.2857142857142856,1.0,0.0,0.0,390.0,739.9999999999998,1.0,0.007988691329956055,100
18,0.1,0.6,0.0,2.0,1.0,0.0,0.0,420.0,1009.9999999999999,1.0,0.006925821304321289,100
19,0.07,0.42857142857142855,0.0,3.2857142857142856,1.0,0.0,0.0,210.0,1139.9999999999998,1.0,0.008069753646850586,100
20,0.03,0.3333333333333333,0.0,6.0,1.0,0.0,0.0,-220.0,729.9999999999998,1.0,0.007892370223999023,100
21,0.02,0.0,0.0,7.0,1.0,0.0,0.0,-190.0,1100.0,1.0,0.008000850677490234,100
22,0.07,0.0,0.0,7.8,1.0,0.0,0.0,180.0,979.9999999999998,1.0,0.008000373840332031,100
23,0.09,0.2222222222222222,0.0,3.8333333333333335,1.0,0.0,0.0,240.0,1129.9999999999998,1.0,0.00806879997253418,100
24,0.07,0.7142857142857143,0.0,2.2857142857142856,1.0,0.0,0.0,-20.0,1300.0,1.0,0.0077097415924072266,100
25,0.08,0.5,0.0,6.25,1.0,0.0,0.0,400.0,989.9999999999999,1.0,0.00860738754272461,100
26,0.09,0.2222222222222222,0.0,8.4,1.0,0.0,0.0,540.0,909.9999999999999,1.0,0.00795602798461914,100
27,0.11,0.6363636363636364,0.0,2.875,1.0,0.0,0.0,610.0,1210.0,1.0,0.00718379020690918,100
28,0.09,0.4444444444444444,0.0,3.0,1.0,0.0,0.0,320.0,1360.0,1.0,0.007894754409790039,100
29,0.04,0.25,0.0,4.75,1.0,0.0,0.0,-220.0,1400.0,1.0,0.008094549179077148,100
30,0.1,0.4,0.0,3.2857142857142856,1.0,0.0,0.0,450.0,1450.0,1.0,0.007018089294433594,100
31,0.1,0.6,0.0,0.5555555555555556,1.0,0.0,0.0,420.0,1570.0,1.0,0.00788736343383789,100
32,0.07,0.2857142857142857,0.0,3.25,1.0,0.0,0.0,340.0,1050.0,1.0,0.00811767578125,100
33,0.09,0.4444444444444444,0.0,4.142857142857143,1.0,0.0,0.0,500.0,1129.9999999999998,1.0,0.00798344612121582,100
34,0.05,0.2,0.0,5.6,1.0,0.0,0.0,10.0,1350.0,1.0,0.008902549743652344,100
35,0.07,0.5714285714285714,0.0,5.333333333333333,1.0,0.0,0.0,210.0,1350.0,1.0,0.008095502853393555,100
36,0.09,0.4444444444444444,0.0,1.0,1.0,0.0,0.0,310.0,1530.0,1.0,0.00700068473815918,100
37,0.07,0.14285714285714285,0.0,9.0,1.0,0.0,0.0,360.0,819.9999999999998,1.0,0.007835865020751953,100
38,0.05,0.4,0.0,3.75,1.0,0.0,0.0,-210.0,1410.0,1.0,0.006989240646362305,100
39,0.08,0.5,0.0,4.428571428571429,1.0,0.0,0.0,290.0,1300.0,1.0,0.007905721664428711,100
40,0.06,0.3333333333333333,0.0,3.2,1.0,0.0,0.0,90.0,949.9999999999999,1.0,0.00800013542175293,100
41,0.1,0.5,0.0,1.7142857142857142,1.0,0.0,0.0,410.0,1420.0,1.0,0.009000062942504883,100
42,0.07,0.14285714285714285,0.0,10.6,1.0,0.0,0.0,390.0,769.9999999999998,1.0,0.008107900619506836,100
43,0.11,0.36363636363636365,0.0,4.0,1.0,0.0,0.0,640.0,949.9999999999998,1.0,0.00843191146850586,100
44,0.07,0.5714285714285714,0.0,5.6,1.0,0.0,0.0,240.0,1229.9999999999998,1.0,0.007897377014160156,100
45,0.07,0.7142857142857143,0.0,0.8333333333333334,1.0,0.0,0.0,160.0,1070.0,1.0,0.007998466491699219,100
46,0.05,0.2,0.0,10.5,1.0,0.0,0.0,-110.0,599.9999999999998,1.0,0.008001565933227539,100
47,0.09,0.4444444444444444,0.0,2.375,1.0,0.0,0.0,430.0,1260.0,1.0,0.008004903793334961,100
48,0.07,0.5714285714285714,0.0,1.1666666666666667,1.0,0.0,0.0,180.0,909.9999999999998,1.0,0.00799870491027832,100
49,0.08,0.375,0.0,2.142857142857143,1.0,0.0,0.0,320.0,1039.9999999999998,1.0,0.008015632629394531,100
