episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.14,0.7142857142857143,0.0,3.4,1.0,0.0,0.0,950.0,1410.0,1.0,0.012729644775390625,100
1,0.14,0.2857142857142857,0.0,10.0,1.0,0.0,0.0,900.0,1230.0,1.0,0.011277198791503906,100
2,0.12,0.3333333333333333,0.0,12.6,1.0,0.0,0.0,700.0,1089.9999999999998,1.0,0.022240877151489258,100
3,0.02,1.0,0.0,0.0,1.0,0.0,0.0,10.0,499.99999999999994,1.0,0.018769264221191406,100
4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-150.0,139.9999999999999,1.0,0.01779937744140625,100
5,0.05,0.2,0.0,40.0,1.0,0.0,0.0,110.0,1059.9999999999998,1.0,0.019568681716918945,100
6,0.03,0.6666666666666666,0.0,10.5,1.0,0.0,0.0,90.0,1079.9999999999998,1.0,0.01758408546447754,100
7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-230.0,609.9999999999998,1.0,0.02378082275390625,100
8,0.06,0.6666666666666666,0.0,5.2,1.0,0.0,0.0,270.0,929.9999999999999,1.0,0.02189922332763672,100
9,0.04,0.5,0.0,5.5,1.0,0.0,0.0,80.0,690.0,1.0,0.01466512680053711,100
10,0.05,0.4,0.0,35.5,1.0,0.0,0.0,290.0,589.9999999999998,1.0,0.027607440948486328,100
11,0.04,0.75,0.0,0.0,1.0,0.0,0.0,100.0,669.9999999999998,1.0,0.022583484649658203,100
12,0.08,0.375,0.0,11.75,1.0,0.0,0.0,480.0,899.9999999999998,1.0,0.019201278686523438,100
13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-340.0,359.9999999999999,1.0,0.015950679779052734,100
14,0.03,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,-20.0,619.9999999999998,1.0,0.023444652557373047,100
15,0.07,0.14285714285714285,0.0,38.0,1.0,0.0,0.0,490.0,449.9999999999999,1.0,0.017482519149780273,100
16,0.05,0.2,0.0,18.0,1.0,0.0,0.0,260.0,1059.9999999999998,1.0,0.0176088809967041,100
17,0.03,0.0,0.0,6.0,1.0,0.0,0.0,120.0,819.9999999999998,1.0,0.023624181747436523,100
18,0.01,1.0,0.0,0.0,1.0,0.0,0.0,-160.0,939.9999999999998,1.0,0.01470637321472168,100
19,0.05,0.2,0.0,70.0,1.0,0.0,0.0,290.0,659.9999999999998,1.0,0.015593528747558594,100
