episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.1,0.1,0.0,23.0,1.0,0.0,0.0,870.0,1029.9999999999998,1.0,0.11226320266723633,100
1,0.16,0.25,0.0,11.2,1.0,0.0,0.0,1170.0,1280.0,1.0,0.11551022529602051,100
2,0.16,0.1875,0.0,7.666666666666667,1.0,0.0,0.0,1460.0,1129.9999999999998,1.0,0.11270713806152344,100
3,0.19,0.5263157894736842,0.0,5.5,1.0,0.0,0.0,1400.0,1480.0,1.0,0.11514091491699219,100
4,0.1,0.2,0.0,22.5,1.0,0.0,0.0,840.0,1079.9999999999998,1.0,0.11551117897033691,100
5,0.14,0.2857142857142857,0.0,12.25,1.0,0.0,0.0,1050.0,1229.9999999999998,1.0,0.11948776245117188,100
6,0.16,0.1875,0.0,21.333333333333332,1.0,0.0,0.0,1280.0,1179.9999999999995,1.0,0.11065006256103516,100
7,0.15,0.13333333333333333,0.0,12.0,1.0,0.0,0.0,1080.0,1180.0,1.0,0.11415719985961914,100
8,0.12,0.0,0.0,0.0,1.0,0.0,0.0,1150.0,979.9999999999997,1.0,0.11186861991882324,100
9,0.1,0.1,0.0,75.0,1.0,0.0,0.0,920.0,1029.9999999999998,1.0,0.11223530769348145,100
10,0.12,0.3333333333333333,0.0,15.5,1.0,0.0,0.0,930.0,1179.9999999999995,1.0,0.1137080192565918,100
11,0.09,0.2222222222222222,0.0,31.5,1.0,0.0,0.0,690.0,1079.9999999999998,1.0,0.11607027053833008,100
12,0.16,0.0625,0.0,21.5,1.0,0.0,0.0,1390.0,1079.9999999999998,1.0,0.12251400947570801,100
13,0.17,0.17647058823529413,0.0,17.666666666666668,1.0,0.0,0.0,1410.0,1130.0,1.0,0.11452174186706543,100
14,0.11,0.2727272727272727,0.0,6.666666666666667,1.0,0.0,0.0,860.0,1129.9999999999998,1.0,0.11365461349487305,100
15,0.11,0.2727272727272727,0.0,10.5,1.0,0.0,0.0,830.0,1179.9999999999998,1.0,0.1103663444519043,100
16,0.12,0.16666666666666666,0.0,24.0,1.0,0.0,0.0,910.0,1129.9999999999998,1.0,0.11860084533691406,100
17,0.06,0.16666666666666666,0.0,25.0,1.0,0.0,0.0,240.0,1079.9999999999998,1.0,0.11597537994384766,100
18,0.16,0.375,0.0,5.166666666666667,1.0,0.0,0.0,1270.0,1280.0,1.0,0.11307668685913086,100
19,0.08,0.25,0.0,6.0,1.0,0.0,0.0,460.0,1129.9999999999998,1.0,0.1128380298614502,100
20,0.11,0.2727272727272727,0.0,19.666666666666668,1.0,0.0,0.0,960.0,1129.9999999999995,1.0,0.11513900756835938,100
21,0.08,0.25,0.0,24.0,1.0,0.0,0.0,590.0,1079.9999999999995,1.0,0.11638641357421875,100
22,0.13,0.15384615384615385,0.0,6.666666666666667,1.0,0.0,0.0,1010.0,1129.9999999999998,1.0,0.11814546585083008,100
23,0.15,0.2,0.0,15.75,1.0,0.0,0.0,1230.0,1179.9999999999998,1.0,0.1158609390258789,100
24,0.15,0.06666666666666667,0.0,84.0,1.0,0.0,0.0,1320.0,1029.9999999999995,1.0,0.11523747444152832,100
25,0.14,0.2857142857142857,0.0,9.75,1.0,0.0,0.0,1230.0,1180.0,1.0,0.11934852600097656,100
26,0.16,0.1875,0.0,19.0,1.0,0.0,0.0,1310.0,1129.9999999999998,1.0,0.11352300643920898,100
27,0.15,0.06666666666666667,0.0,60.0,1.0,0.0,0.0,1370.0,1029.9999999999998,1.0,0.1171875,100
28,0.1,0.4,0.0,11.5,1.0,0.0,0.0,700.0,1230.0,1.0,0.1248321533203125,100
29,0.11,0.18181818181818182,0.0,16.666666666666668,1.0,0.0,0.0,810.0,1130.0,1.0,0.13274359703063965,100
30,0.16,0.625,0.0,1.9,1.0,0.0,0.0,1070.0,1530.0,1.0,0.12836980819702148,100
31,0.17,0.11764705882352941,0.0,10.5,1.0,0.0,0.0,1590.0,1079.9999999999998,1.0,0.11541128158569336,100
32,0.13,0.23076923076923078,0.0,17.666666666666668,1.0,0.0,0.0,1110.0,1129.9999999999998,1.0,0.11213183403015137,100
33,0.08,0.5,0.0,9.25,1.0,0.0,0.0,500.0,1230.0,1.0,0.11958551406860352,100
34,0.13,0.0,0.0,0.0,1.0,0.0,0.0,1200.0,979.9999999999997,1.0,0.11742496490478516,100
35,0.1,0.4,0.0,13.75,1.0,0.0,0.0,730.0,1179.9999999999995,1.0,0.11752676963806152,100
36,0.15,0.4,0.0,6.0,1.0,0.0,0.0,940.0,1330.0,1.0,0.11909079551696777,100
37,0.15,0.06666666666666667,0.0,80.0,1.0,0.0,0.0,1370.0,1029.9999999999998,1.0,0.12180876731872559,100
38,0.14,0.2857142857142857,0.0,12.0,1.0,0.0,0.0,870.0,1280.0,1.0,0.12117195129394531,100
39,0.15,0.2,0.0,8.5,1.0,0.0,0.0,1230.0,1180.0,1.0,0.11730766296386719,100
40,0.07,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,570.0,1029.9999999999998,1.0,0.11275315284729004,100
