episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.09,0.4444444444444444,0.0,9.75,1.0,0.0,0.0,500.0,1230.0,1.0,0.0031592845916748047,100
1,0.09,0.5555555555555556,0.0,6.0,1.0,0.0,0.0,600.0,1230.0,1.0,0.0015892982482910156,100
2,0.06,0.16666666666666666,0.0,32.5,1.0,0.0,0.0,280.0,1179.9999999999998,1.0,0.003168344497680664,100
3,0.12,0.3333333333333333,0.0,10.6,1.0,0.0,0.0,750.0,1229.9999999999998,1.0,0.0031855106353759766,100
4,0.04,0.75,0.0,0.3333333333333333,1.0,0.0,0.0,100.0,1230.0,1.0,0.0031337738037109375,100
5,0.03,0.0,0.0,0.0,1.0,0.0,0.0,100.0,979.9999999999997,1.0,0.0031228065490722656,100
6,0.03,0.3333333333333333,0.0,40.0,1.0,0.0,0.0,-10.0,1079.9999999999998,1.0,0.003145933151245117,100
7,0.03,0.0,0.0,0.0,1.0,0.0,0.0,50.0,979.9999999999997,1.0,0.0016045570373535156,100
8,0.04,0.25,0.0,17.0,1.0,0.0,0.0,110.0,1129.9999999999998,1.0,0.003734588623046875,100
9,0.04,0.0,0.0,0.0,1.0,0.0,0.0,220.0,1029.9999999999998,1.0,0.002518177032470703,100
10,0.01,0.0,0.0,0.0,1.0,0.0,0.0,-80.0,1029.9999999999998,1.0,0.0030927658081054688,100
11,0.06,0.16666666666666666,0.0,10.0,1.0,0.0,0.0,320.0,1029.9999999999998,1.0,0.0031054019927978516,100
12,0.06,0.0,0.0,0.0,1.0,0.0,0.0,450.0,979.9999999999997,1.0,0.0027475357055664062,100
13,0.07,0.2857142857142857,0.0,15.75,1.0,0.0,0.0,200.0,1230.0,1.0,0.0031328201293945312,100
14,0.04,0.25,0.0,30.0,1.0,0.0,0.0,10.0,1130.0,1.0,0.001562356948852539,100
15,0.02,0.0,0.0,16.0,1.0,0.0,0.0,-30.0,1029.9999999999998,1.0,0.0032813549041748047,100
16,0.05,0.2,0.0,32.5,1.0,0.0,0.0,240.0,1079.9999999999995,1.0,0.0032122135162353516,100
17,0.08,0.0,0.0,36.0,1.0,0.0,0.0,670.0,1029.9999999999998,1.0,0.0032167434692382812,100
18,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,979.9999999999997,1.0,0.0030722618103027344,100
19,0.03,0.3333333333333333,0.0,31.0,1.0,0.0,0.0,120.0,1029.9999999999998,1.0,0.001512289047241211,100
