episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.1,0.4,0.0,21.0,1.0,0.0,0.0,630.0,339.99999999999994,1.0,0.007997989654541016,100
1,0.07,0.5714285714285714,0.0,8.75,1.0,0.0,0.0,350.0,180.00000000000006,1.0,0.0070378780364990234,100
2,0.08,0.5,0.0,12.75,1.0,0.0,0.0,300.0,599.9999999999998,1.0,0.008365631103515625,100
3,0.06,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,220.0,789.9999999999998,1.0,0.0075283050537109375,100
4,0.05,0.4,0.0,1.0,1.0,0.0,0.0,20.0,579.9999999999998,1.0,0.00801229476928711,100
5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-370.0,340.0,1.0,0.00699925422668457,100
6,0.02,0.0,0.0,20.5,1.0,0.0,0.0,-140.0,149.99999999999994,1.0,0.008000850677490234,100
7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-210.0,380.00000000000006,1.0,0.0070002079010009766,100
8,0.04,0.25,0.0,13.0,1.0,0.0,0.0,160.0,639.9999999999999,1.0,0.007984399795532227,100
9,0.06,0.16666666666666666,0.0,3.0,1.0,0.0,0.0,340.0,450.0,1.0,0.00799870491027832,100
10,0.04,0.25,0.0,6.666666666666667,1.0,0.0,0.0,-20.0,759.9999999999998,1.0,0.007999420166015625,100
11,0.03,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,30.0,200.0,1.0,0.007526874542236328,100
12,0.03,0.3333333333333333,0.0,3.6666666666666665,1.0,0.0,0.0,-280.0,1070.0,1.0,0.007985830307006836,100
13,0.04,0.0,0.0,66.0,1.0,0.0,0.0,170.0,260.0,1.0,0.007993221282958984,100
14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-50.0,69.99999999999987,1.0,0.007990837097167969,100
15,0.07,0.7142857142857143,0.0,2.0,1.0,0.0,0.0,340.0,559.9999999999998,1.0,0.006999492645263672,100
16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-180.0,330.0,1.0,0.008509159088134766,100
17,0.01,1.0,0.0,0.0,1.0,0.0,0.0,-240.0,569.9999999999998,1.0,0.007997512817382812,100
18,0.02,1.0,0.0,0.0,1.0,0.0,0.0,-130.0,579.9999999999998,1.0,0.007000923156738281,100
19,0.01,0.0,0.0,0.0,1.0,0.0,0.0,-230.0,189.99999999999991,1.0,0.009015321731567383,100
20,0.01,0.0,0.0,0.0,1.0,0.0,0.0,-130.0,-90.00000000000013,1.0,0.00812387466430664,100
21,0.03,0.3333333333333333,0.0,8.0,1.0,0.0,0.0,-170.0,59.99999999999996,1.0,0.008029937744140625,100
22,0.05,0.2,0.0,3.0,1.0,0.0,0.0,290.0,99.99999999999983,1.0,0.008984565734863281,100
23,0.04,0.25,0.0,0.0,1.0,0.0,0.0,140.0,239.99999999999994,1.0,0.008103609085083008,100
24,0.04,0.25,0.0,0.0,1.0,0.0,0.0,0.0,180.0,1.0,0.007898569107055664,100
25,0.06,0.6666666666666666,0.0,9.2,1.0,0.0,0.0,140.0,559.9999999999998,1.0,0.007997274398803711,100
26,0.04,0.25,0.0,61.0,1.0,0.0,0.0,320.0,470.0,1.0,0.008005857467651367,100
27,0.04,0.25,0.0,11.0,1.0,0.0,0.0,220.0,49.99999999999983,1.0,0.008999824523925781,100
