episode,attack_success_rate,detection_rate,false_positive_rate,detection_latency,service_availability,attack_impact,recovery_time,attacker_cumulative_reward,defender_cumulative_reward,system_resilience,episode_duration_s,total_steps
0,0.07,0.42857142857142855,0.0,24.666666666666668,1.0,0.0,0.0,-330.0,1279.9999999999998,1.0,0.0034885406494140625,100
1,0.08,0.375,0.0,7.75,1.0,0.0,0.0,140.0,1330.0,1.0,0.0020008087158203125,100
2,0.09,0.3333333333333333,0.0,7.571428571428571,1.0,0.0,0.0,90.0,1329.9999999999998,1.0,0.0029990673065185547,100
3,0.03,0.6666666666666666,0.0,6.0,1.0,0.0,0.0,-500.0,1230.0,1.0,0.0030019283294677734,100
4,0.09,0.4444444444444444,0.0,8.666666666666666,1.0,0.0,0.0,140.0,1330.0,1.0,0.002022266387939453,100
5,0.06,0.0,0.0,51.0,1.0,0.0,0.0,-110.0,1079.9999999999998,1.0,0.0029921531677246094,100
6,0.07,0.14285714285714285,0.0,13.75,1.0,0.0,0.0,-330.0,1280.0,1.0,0.0019860267639160156,100
7,0.07,0.2857142857142857,0.0,9.0,1.0,0.0,0.0,130.0,1179.9999999999998,1.0,0.002019166946411133,100
8,0.05,0.0,0.0,10.0,1.0,0.0,0.0,-410.0,1079.9999999999998,1.0,0.001996278762817383,100
9,0.04,0.5,0.0,12.0,1.0,0.0,0.0,-300.0,1229.9999999999998,1.0,0.0029840469360351562,100
10,0.09,0.1111111111111111,0.0,26.666666666666668,1.0,0.0,0.0,230.0,1179.9999999999995,1.0,0.003016948699951172,100
11,0.07,0.14285714285714285,0.0,34.5,1.0,0.0,0.0,-40.0,1129.9999999999998,1.0,0.0019996166229248047,100
12,0.06,0.0,0.0,31.0,1.0,0.0,0.0,-160.0,1079.9999999999998,1.0,0.002004384994506836,100
13,0.07,0.2857142857142857,0.0,14.333333333333334,1.0,0.0,0.0,-140.0,1129.9999999999998,1.0,0.0029973983764648438,100
14,0.07,0.14285714285714285,0.0,12.333333333333334,1.0,0.0,0.0,-200.0,1230.0,1.0,0.0019989013671875,100
15,0.04,0.25,0.0,3.3333333333333335,1.0,0.0,0.0,-510.0,1329.9999999999998,1.0,0.003000497817993164,100
16,0.05,0.6,0.0,12.0,1.0,0.0,0.0,-340.0,1129.9999999999998,1.0,0.0019829273223876953,100
17,0.06,0.3333333333333333,0.0,7.333333333333333,1.0,0.0,0.0,-200.0,1230.0,1.0,0.0029997825622558594,100
18,0.05,0.0,0.0,15.666666666666666,1.0,0.0,0.0,-510.0,1330.0,1.0,0.0020165443420410156,100
19,0.07,0.0,0.0,15.5,1.0,0.0,0.0,-290.0,1130.0,1.0,0.002989530563354492,100
20,0.06,0.0,0.0,33.0,1.0,0.0,0.0,10.0,1129.9999999999998,1.0,0.0019998550415039062,100
21,0.08,0.375,0.0,12.75,1.0,0.0,0.0,280.0,1179.9999999999998,1.0,0.002017974853515625,100
22,0.06,0.16666666666666666,0.0,16.5,1.0,0.0,0.0,-300.0,1230.0,1.0,0.002978086471557617,100
23,0.08,0.25,0.0,30.0,1.0,0.0,0.0,90.0,1079.9999999999998,1.0,0.0019996166229248047,100
24,0.07,0.42857142857142855,0.0,10.75,1.0,0.0,0.0,280.0,1179.9999999999998,1.0,0.003014087677001953,100
25,0.05,0.6,0.0,3.6,1.0,0.0,0.0,-210.0,1330.0,1.0,0.003985881805419922,100
26,0.05,0.2,0.0,36.0,1.0,0.0,0.0,-260.0,1079.9999999999998,1.0,0.003015279769897461,100
27,0.08,0.125,0.0,8.0,1.0,0.0,0.0,-70.0,1180.0,1.0,0.001999378204345703,100
28,0.04,0.0,0.0,19.0,1.0,0.0,0.0,-320.0,1180.0,1.0,0.00302886962890625,100
29,0.05,0.4,0.0,15.0,1.0,0.0,0.0,-450.0,1229.9999999999995,1.0,0.0019752979278564453,100
30,0.04,0.0,0.0,18.5,1.0,0.0,0.0,-400.0,1230.0,1.0,0.002985239028930664,100
31,0.07,0.42857142857142855,0.0,16.0,1.0,0.0,0.0,-90.0,1129.9999999999998,1.0,0.0019981861114501953,100
32,0.05,0.6,0.0,3.75,1.0,0.0,0.0,-250.0,1229.9999999999995,1.0,0.003041505813598633,100
33,0.08,0.25,0.0,12.5,1.0,0.0,0.0,0.0,1229.9999999999998,1.0,0.0019605159759521484,100
34,0.07,0.42857142857142855,0.0,10.4,1.0,0.0,0.0,-50.0,1230.0,1.0,0.0025734901428222656,100
35,0.07,0.14285714285714285,0.0,7.4,1.0,0.0,0.0,-30.0,1280.0,1.0,0.0020062923431396484,100
36,0.07,0.0,0.0,5.0,1.0,0.0,0.0,-40.0,1129.9999999999998,1.0,0.003000497817993164,100
37,0.05,0.6,0.0,7.75,1.0,0.0,0.0,-570.0,1430.0,1.0,0.0030167102813720703,100
38,0.05,0.2,0.0,22.5,1.0,0.0,0.0,-530.0,1279.9999999999998,1.0,0.0019991397857666016,100
39,0.08,0.5,0.0,6.8,1.0,0.0,0.0,0.0,1229.9999999999998,1.0,0.0029833316802978516,100
40,0.07,0.2857142857142857,0.0,7.4,1.0,0.0,0.0,-160.0,1330.0,1.0,0.0020172595977783203,100
41,0.06,0.0,0.0,29.0,1.0,0.0,0.0,10.0,1129.9999999999998,1.0,0.00298309326171875,100
42,0.05,0.0,0.0,18.5,1.0,0.0,0.0,-170.0,1179.9999999999998,1.0,0.003016233444213867,100
43,0.07,0.2857142857142857,0.0,13.25,1.0,0.0,0.0,-210.0,1330.0,1.0,0.002006053924560547,100
44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-820.0,1179.9999999999995,1.0,0.0029783248901367188,100
45,0.05,0.0,0.0,19.333333333333332,1.0,0.0,0.0,10.0,1129.9999999999998,1.0,0.0030167102813720703,100
46,0.05,0.2,0.0,6.333333333333333,1.0,0.0,0.0,-230.0,1280.0,1.0,0.0019979476928710938,100
47,0.05,0.2,0.0,12.0,1.0,0.0,0.0,-60.0,1079.9999999999998,1.0,0.0030083656311035156,100
48,0.07,0.14285714285714285,0.0,10.8,1.0,0.0,0.0,-130.0,1280.0,1.0,0.0029964447021484375,100
49,0.07,0.2857142857142857,0.0,7.5,1.0,0.0,0.0,-150.0,1230.0,1.0,0.0019807815551757812,100
